test_no,test_date,test_family,impact_direction,load_cell_classification_id,source_vehicle_id,source_vehicle_no,participant_kind,participant_kind_source,vin,make,model,model_year,body_type,engine_type,engine_displacement_l,transmission,vehicle_speed_kph,vehicle_test_weight_kg,curb_weight_kg,vehicle_length_mm,vehicle_width_mm,wheelbase_mm,vax_crush_distance_mm,vehicle_cg_mm,vehicle_orientation_deg,source_row_hash
14481,2024-01-10,side,side,side_pole_load_cell_8,4394,1,subject_vehicle,single_vehicle_inferred_subject,KM8R74GE0PU641143,HYUNDAI,PALISADE,2023,UTILITY VEHICLE,V6 TRANSVERSE FRONT,3.8,AUTOMATIC - FRONT WHEEL DRIVE,32.28,2090.0,1989.0,4997.0,1927.0,2903.0,395.0,1317.0,,3f77518acedb1567e56491405db86a1e05447f7598ac6ffc6592a6ba0115ec4f
14486,2024-01-24,side,side,side_pole_load_cell_8,4417,1,subject_vehicle,single_vehicle_inferred_subject,JTDACACU7P3004958,TOYOTA,PRIUS PRIME,2023,FIVE DOOR HATCHBACK,4 CYLINDER TRANSVERSE FRONT,2.0,AUTOMATIC - FRONT WHEEL DRIVE,32.19,1649.0,1563.0,4549.0,1765.0,2749.0,327.0,1216.0,,a1c60a5b9bbce08da799cd05feef0f78bd51151bd95a108e8159841081cb097a
14489,2024-02-06,side,side,side_pole_load_cell_8,4422,1,subject_vehicle,single_vehicle_inferred_subject,KMHLS4DG8RU655451,HYUNDAI,ELANTRA,2024,FOUR DOOR SEDAN,4 CYLINDER TRANSVERSE FRONT,2.0,AUTOMATIC - FRONT WHEEL DRIVE,32.14,1425.0,1335.0,4698.0,1794.0,2721.0,313.0,1099.0,,9e82c3f46f7c130bc8aaf7a064bed39f7f9e1d07f8047d9bff266e00228e450e
14492,2024-03-06,side,side,side_pole_load_cell_8,4438,1,subject_vehicle,single_vehicle_inferred_subject,50EA1GBA1PA003781,LUCID,AIR,2023,FOUR DOOR SEDAN,ELECTRIC MOTOR,0.0,AUTOMATIC - FOUR WHEEL DRIVE,32.2,2482.0,2377.0,4977.0,1867.0,2955.0,171.0,1481.0,,6b1a8b16b3c1c52cd82e45fb9b97b58f7843fe07ab84c488e7f785394cddd8cf
14493,2024-04-19,side,side,side_pole_load_cell_8,4453,1,subject_vehicle,single_vehicle_inferred_subject,5XYRG4JC6RG254306,KIA,SORENTO,2024,UTILITY VEHICLE,4 CYLINDER TRANSVERSE FRONT,2.5,AUTOMATIC - FRONT WHEEL DRIVE,32.17,1839.0,1723.0,4812.0,1850.0,2820.0,378.0,1310.0,,5321d7b8ac0b25699a3cc7fdbe03df50dd883302755b6f37c64cea6c4e7663d8
14494,2024-03-18,side,side,side_pole_load_cell_8,4446,1,subject_vehicle,single_vehicle_inferred_subject,KMHL14JA2RA356221,HYUNDAI,SONATA,2024,FOUR DOOR SEDAN,4 CYLINDER TRANSVERSE FRONT,2.5,AUTOMATIC - FRONT WHEEL DRIVE,32.17,1663.0,1548.0,4911.0,1855.0,2839.0,374.0,1225.0,,c4893d3a12f93b0e43deccef3381c753380957c3f8c777d6119220b098a80bcb
14498,2024-05-08,side,side,side_pole_load_cell_8,4457,1,subject_vehicle,single_vehicle_inferred_subject,1FA6P8TH2R5121799,FORD,MUSTANG,2024,TWO DOOR COUPE,4 CYLINDER INLINE FRONT,2.3,AUTOMATIC - REAR WHEEL DRIVE,32.09,1681.0,1627.0,4801.0,1809.0,2720.0,333.0,1284.0,,1c17801f776bc8546fe6002481c7003bab6f29f9b904e9b4b61aa4d16d699579
14505,2024-05-17,side,side,side_pole_load_cell_8,4464,1,subject_vehicle,single_vehicle_inferred_subject,1GYKPPRK9RZ123266,CADILLAC,LYRIQ,2024,UTILITY VEHICLE,ELECTRIC MOTOR,0.0,AUTOMATIC - REAR WHEEL DRIVE,32.33,2702.0,2522.0,4998.0,1958.0,3092.0,183.0,1652.0,0.0,000b5b82c9b399e55042858c4c654068be3da002aeebf41eac10fcba6c99d631
14507,2024-05-23,side,side,side_pole_load_cell_8,4471,1,subject_vehicle,single_vehicle_inferred_subject,KM8HA3AB4RU139244,HYUNDAI,KONA,2024,UTILITY VEHICLE,4 CYLINDER TRANSVERSE FRONT,2.0,AUTOMATIC - FRONT WHEEL DRIVE,32.08,1464.0,1371.0,4354.0,1799.0,2663.0,286.0,1064.0,0.0,3a3819848dc4add096a4ce09ea17734de38353a7983ec9c74bec023fff11d56d
14600,2023-02-09,research_other,side,side_pole_load_cell_8,4198,1,subject_vehicle,single_vehicle_inferred_subject,3KPC24A61LE105935,HYUNDAI,ACCENT,2020,UTILITY VEHICLE,4 CYLINDER TRANSVERSE FRONT,1.6,AUTOMATIC - FRONT WHEEL DRIVE,31.11,1288.0,1173.0,4390.0,1730.0,2580.0,271.0,1108.0,,04511d33a8284b737ed7f934f64664ce29466eb40c1a7f57d3733169f560f1b5
14601,2023-02-22,research_other,side,side_pole_load_cell_8,4211,1,subject_vehicle,single_vehicle_inferred_subject,2C4RC1BG1LR130958,CHRYSLER,PACIFICA,2020,UTILITY VEHICLE,STRAIGHT 6 TRANSVERSE FRONT,3.6,AUTOMATIC - FRONT WHEEL DRIVE,31.11,1288.0,1173.0,4390.0,1730.0,2580.0,271.0,1108.0,,154ccbebfdd771bcf96a502b68543ed07f5708a1eb989da36d0e3fc1a3b7c1ef
14604,2023-08-09,research_other,side,side_pole_load_cell_8,4331,1,subject_vehicle,single_vehicle_inferred_subject,WVGRMPE26MP059366,VOLKSWAGEN,OTHER,2021,UTILITY VEHICLE,ELECTRIC MOTOR,0.0,AUTOMATIC - REAR WHEEL DRIVE,31.94,2253.0,2096.0,4578.0,1845.0,2770.0,143.0,1480.0,,6103bd06f624fb00d2131a945558bc364d85d98b21ed80352e3ebfd26aacf5c5
14609,2020-11-09,research_other,side,side_pole_load_cell_8,3786,1,subject_vehicle,single_vehicle_inferred_subject,5N1AT2MT4LC816168,NISSAN,ROGUE,2020,UTILITY VEHICLE,4 CYLINDER TRANSVERSE FRONT,2.5,AUTOMATIC - FRONT WHEEL DRIVE,30.97,1697.0,1556.0,4684.0,1822.0,2708.0,282.0,1123.0,0.0,0e6137a2633da299aeaea3f803e1c6bb7995237f6d73ab1f7f09356cdef2bb80
14611,2020-11-17,research_other,side,side_pole_load_cell_8,3796,1,subject_vehicle,single_vehicle_inferred_subject,1G1ZC5ST2KF217173,CHEVROLET,MALIBU,2019,FOUR DOOR SEDAN,4 CYLINDER TRANSVERSE FRONT,1.5,AUTOMATIC - FRONT WHEEL DRIVE,32.22,1562.0,1420.0,4935.0,1834.0,2830.0,249.0,1203.0,0.0,59792dce6e4388fe1580b96ef28facb40cf09e55e29db2c728670d8c69459562
14612,2020-12-04,research_other,side,side_pole_load_cell_8,3812,1,subject_vehicle,single_vehicle_inferred_subject,KMHTG6AF3LU024557,HYUNDAI,VELOSTER,2020,THREE DOOR HATCHBACK,4 CYLINDER TRANSVERSE FRONT,2.0,AUTOMATIC - FRONT WHEEL DRIVE,30.99,1357.0,1238.0,4247.0,1790.0,2650.0,275.0,1056.0,0.0,d221a9af37a82df404d3ecaacfda05df6a88a6359d4dafa7fa999db168e2b3d9
14614,2023-05-04,research_other,side,side_pole_load_cell_8,4272,1,subject_vehicle,single_vehicle_inferred_subject,2C4RC1BG4LR269272,CHRYSLER,PACIFICA,2020,MINIVAN,V6 TRANSVERSE FRONT,3.6,AUTOMATIC - FRONT WHEEL DRIVE,31.02,2174.0,2054.0,5172.0,2020.0,3096.0,342.0,1370.0,0.0,969101be3249ba3b7c722872abea3811069943ccaa84a7f29f7404e132ccf595
14615,2023-05-08,research_other,side,side_pole_load_cell_8,4276,1,subject_vehicle,single_vehicle_inferred_subject,KNDJ23AU0L7072670,KIA,SOUL,2020,UTILITY VEHICLE,4 CYLINDER INLINE FRONT,2.0,AUTOMATIC - FRONT WHEEL DRIVE,31.18,1439.0,1314.0,4194.0,1766.0,2598.0,275.0,1031.0,0.0,80ba116ee9d08083ef56c65b62531eb41411717e07c4f9c33ce4badcc4727bc9
14616,2023-06-05,research_other,side,side_pole_load_cell_8,4288,1,subject_vehicle,single_vehicle_inferred_subject,3KPC24A32KE071637,HYUNDAI,ACCENT,2019,FOUR DOOR SEDAN,4 CYLINDER TRANSVERSE FRONT,1.6,AUTOMATIC - FRONT WHEEL DRIVE,30.99,1299.0,1180.0,4383.0,1709.0,2581.0,219.0,1053.0,0.0,bdaa186772b0e46b922a6299dc61a7295dc737230e5064ec762bd9f7da32db92
14617,2023-07-06,research_other,side,side_pole_load_cell_8,4305,1,subject_vehicle,single_vehicle_inferred_subject,5TFSZ5AN5KX206592,TOYOTA,TACOMA,2019,TRUCK,V6 INLINE FRONT,3.5,AUTOMATIC - REAR WHEEL DRIVE,30.98,2179.0,1968.0,5375.0,1806.0,3252.0,527.0,1519.0,0.0,3545c8c31ca49a5fc7e3eba1c0f1acfa026e89f8e6544cc0f813ae7bad532270
14973,2023-09-01,side,side,side_pole_load_cell_8,4347,1,subject_vehicle,single_vehicle_inferred_subject,JTMAB3FV4PD131986,TOYOTA,RAV4 PRIME,2023,UTILITY VEHICLE,4 CYLINDER INLINE FRONT,2.5,AUTOMATIC - FOUR WHEEL DRIVE,32.13,2082.0,1947.0,4596.0,1877.0,2685.0,362.0,1271.0,,b11193d63108bf3ce6589737d2739e079583693c6b1cc1378ef3413aac28c298
14989,2023-12-01,side,side,side_pole_load_cell_8,4379,1,subject_vehicle,single_vehicle_inferred_subject,5NMJB3DE9RH325118,HYUNDAI,TUCSON,2024,UTILITY VEHICLE,4 CYLINDER TRANSVERSE FRONT,2.5,AUTOMATIC - FRONT WHEEL DRIVE,32.27,1703.0,1580.0,4628.0,1817.0,2756.0,331.0,1212.0,0.0,d478a353a5e3fea15d0f1069e94ec663f86f0bf2518908756018efc5292b1f55
14997,2024-01-08,side,side,side_pole_load_cell_8,4390,1,subject_vehicle,single_vehicle_inferred_subject,KMUKB4SA3RU022707,GENESIS,GV60,2024,UTILITY VEHICLE,ELECTRIC MOTOR,0.0,AUTOMATIC - REAR WHEEL DRIVE,32.02,2132.0,2038.0,4517.0,1829.0,2902.0,204.0,1526.0,0.0,84e5995e0b3f63d540c5bbb08cd63ee20030519772602dc81b2f97f355880add
15003,2023-07-14,side,side,side_pole_load_cell_8,4313,1,subject_vehicle,single_vehicle_inferred_subject,5FNYG2H20PB007834,HONDA,PILOT,2023,UTILITY VEHICLE,V6 TRANSVERSE FRONT,3.5,AUTOMATIC - FRONT WHEEL DRIVE,32.18,2042.0,1934.0,5062.0,2022.0,2896.0,259.0,1279.0,,6fee8db0473e2db06ae5c03758b09904002ac4f3c6d177a4873fc0433e5b6bf3
15007,2023-07-28,side,side,side_pole_load_cell_8,4318,1,subject_vehicle,single_vehicle_inferred_subject,1HGCY1F2XPA016703,HONDA,ACCORD HYBRID,2023,FOUR DOOR SEDAN,4 CYLINDER TRANSVERSE FRONT,1.5,AUTOMATIC - FRONT WHEEL DRIVE,32.19,1559.0,1466.0,4969.0,1864.0,2835.0,306.0,1185.0,,a38f2ba17b30ebac405adafb288ed9d6e44beb6c5e6db17b303981e6eb8773c5
15008,2024-01-23,side,side,side_pole_load_cell_8,4414,1,subject_vehicle,single_vehicle_inferred_subject,5NMMADTB6RH001170,GENESIS,GV70,2024,UTILITY VEHICLE,4 CYLINDER INLINE FRONT,2.5,AUTOMATIC - FOUR WHEEL DRIVE,32.12,2150.0,1986.0,4710.0,1888.0,2874.0,303.0,1460.0,0.0,f1971816a3cfb9bf422e5c63b95ce2a11c8a6809d5b4a0e33fd42d14466f0350
15015,2023-09-27,side,side,side_pole_load_cell_8,4356,1,subject_vehicle,single_vehicle_inferred_subject,JTDACAAUXP3005329,TOYOTA,PRIUS,2023,FIVE DOOR HATCHBACK,4 CYLINDER TRANSVERSE FRONT,2.0,AUTOMATIC - FRONT WHEEL DRIVE,32.19,1495.0,1408.0,4529.0,1716.0,2747.0,288.0,1136.0,,e541ca0d6121cacd3747ad2e8889c41aff3c2fd89133e3ca99fe1634fd8bd6c1
15023,2023-10-10,side,side,side_pole_load_cell_8,4362,1,subject_vehicle,single_vehicle_inferred_subject,JTDAAAAF4P3007343,TOYOTA,CROWN HYBRID,2023,FOUR DOOR SEDAN,4 CYLINDER INLINE FRONT,2.5,AUTOMATIC - FOUR WHEEL DRIVE,32.28,1923.0,1814.0,4984.0,1702.0,2859.0,339.0,1318.0,,f9fa2c90562ed7b4de4f7e255261aeb1185d22421e10f0162f12fffc9e4b6e48
15025,2024-02-21,side,side,side_pole_load_cell_8,4432,1,subject_vehicle,single_vehicle_inferred_subject,KM8KM4DB8RU252306,HYUNDAI,IONIQ 5,2024,UTILITY VEHICLE,ELECTRIC MOTOR,0.0,AUTOMATIC - REAR WHEEL DRIVE,32.29,1990.0,1855.0,4634.0,1876.0,3004.0,210.0,1565.0,0.0,d2b38725d8d64d1a60c88b163b6d54c389959930f76cddbfaff1093046c7f5d3
15028,2023-10-25,side,side,side_pole_load_cell_8,4369,1,subject_vehicle,single_vehicle_inferred_subject,JTJAAAAB6PA004997,LEXUS,RZ 450e,2023,UTILITY VEHICLE,ELECTRIC MOTOR,0.0,AUTOMATIC - FOUR WHEEL DRIVE,32.17,2220.0,2099.0,4799.0,1862.0,2840.0,248.0,1339.0,,81ec252212c72d84c76f701a744fcd8105d17988ad00d6122576bc69d19ab8e5
15030,2024-03-12,side,side,side_pole_load_cell_8,4441,1,subject_vehicle,single_vehicle_inferred_subject,5XYK33DF8RG175166,KIA,SPORTAGE,2024,UTILITY VEHICLE,4 CYLINDER TRANSVERSE FRONT,2.5,AUTOMATIC - FRONT WHEEL DRIVE,32.19,1703.0,1581.0,4659.0,1841.0,2758.0,326.0,1190.0,0.0,19fa34cffea247337bf20e6c9661dae0d310d680da2fb290e980b1e66ba8c417
15032,2023-11-10,side,side,side_pole_load_cell_8,4374,1,subject_vehicle,single_vehicle_inferred_subject,KMHM34AA4PA020775,HYUNDAI,IONIQ 6,2023,FOUR DOOR SEDAN,ELECTRIC MOTOR,0.0,AUTOMATIC - REAR WHEEL DRIVE,32.22,2032.0,1936.0,4858.0,1878.0,2956.0,246.0,1558.0,,512dc70918e532cdd5022e97e4103ec35ab01d200ad0f72d4cc95b43985acea4
15035,2023-12-05,side,side,side_pole_load_cell_8,4380,1,subject_vehicle,single_vehicle_inferred_subject,JM3KKCHD7R1116404,MAZDA,CX-90 MHEV,2024,UTILITY VEHICLE,STRAIGHT 6 INLINE FRONT,3.3,AUTOMATIC - FOUR WHEEL DRIVE,32.18,2256.0,2147.0,5094.0,2019.0,3116.0,354.0,1526.0,,3b3205882f26d8b99bd83e5652552fcc407933ae5ac1027779605ac6af450d57
15048,2024-05-08,side,side,side_pole_load_cell_8,4458,1,subject_vehicle,single_vehicle_inferred_subject,KNDEU2AA7R7587699,KIA,SELTOS,2024,UTILITY VEHICLE,4 CYLINDER TRANSVERSE FRONT,2.0,AUTOMATIC - FRONT WHEEL DRIVE,32.06,1437.0,1344.0,4387.0,1771.0,2633.0,303.0,1134.0,,9873139787d7c5b125c4ebf611785ae681937b95e3f52476c7772b33eead4636
15049,2024-06-06,side,side,side_pole_load_cell_8,4477,1,subject_vehicle,single_vehicle_inferred_subject,7MMVABAM4RN211380,MAZDA,CX-50,2024,UTILITY VEHICLE,4 CYLINDER TRANSVERSE FRONT,2.5,AUTOMATIC - FOUR WHEEL DRIVE,32.15,1720.0,1632.0,4715.0,1834.0,2817.0,320.0,1249.0,,c5f78fb41680414f6abbf9d44e0e4ee427f0dae6b1faf50a1d4763cc052bbb18
15062,2024-06-20,side,side,side_pole_load_cell_8,4488,1,subject_vehicle,single_vehicle_inferred_subject,YV4H60DM2R1906959,VOLVO,XC60 RECHARGE,2024,UTILITY VEHICLE,4 CYLINDER TRANSVERSE FRONT,2.0,AUTOMATIC - FOUR WHEEL DRIVE,32.14,2278.0,,4701.0,1881.0,2867.0,357.0,1379.0,0.0,026bac10b7d5a080fb37620bebfb67fccb83de5d9ffecfeeb298e1cfa8b5778c
15067,2024-06-26,side,side,side_pole_load_cell_8,4492,1,subject_vehicle,single_vehicle_inferred_subject,JA4J3UA87RZ033278,MITSUBISHI,OUTLANDER,2024,UTILITY VEHICLE,4 CYLINDER INLINE FRONT,2.5,AUTOMATIC - FRONT WHEEL DRIVE,32.13,1732.0,1641.0,4702.0,1833.0,2705.0,349.0,1177.0,,f18bbf7f54784f012648258e7da092f188fce0a105bef5682451a5bbe565e41a
15071,2024-07-12,side,side,side_pole_load_cell_8,4497,1,subject_vehicle,single_vehicle_inferred_subject,RLLV1AEB5RH004360,VinFast,VF8,2024,UTILITY VEHICLE,ELECTRIC MOTOR,0.0,AUTOMATIC - FOUR WHEEL DRIVE,32.1,2615.0,2462.0,4747.0,1910.0,2955.0,195.0,1519.0,,8d4e3a4430d28d29b5c546baa61c9d5a7550ab99a7824fc8ecf3771d2cb245ef
15072,2024-07-16,side,side,side_pole_load_cell_8,4499,1,subject_vehicle,single_vehicle_inferred_subject,5NTJB4DE8RH120755,HYUNDAI,SANTA CRUZ,2024,4 DOOR PICKUP,4 CYLINDER TRANSVERSE FRONT,2.5,AUTOMATIC - FRONT WHEEL DRIVE,32.19,1899.0,1720.0,4972.0,1837.0,3010.0,402.0,1415.0,0.0,8dedd6bd03f11b5a5a62d2b3f08c5d7bb7b6db42bf0b23c5959d2814b7848a8c
15077,2024-07-17,side,side,side_pole_load_cell_8,4504,1,subject_vehicle,single_vehicle_inferred_subject,3GNKDHRK4RS191239,CHEVROLET,BLAZER EV,2024,UTILITY VEHICLE,ELECTRIC MOTOR,0.0,AUTOMATIC - REAR WHEEL DRIVE,32.22,2657.0,2475.0,4883.0,1922.0,3098.0,200.0,1652.0,,e1e4260af2098f8dd016e4d2a2b2fbfb062c9d15efb5720a7949579dd0f7af63
15082,2024-07-24,side,side,side_pole_load_cell_8,4510,1,subject_vehicle,single_vehicle_inferred_subject,KNDNB4H3XR6441540,KIA,CARNIVAL,2024,MINIVAN,STRAIGHT 6 TRANSVERSE FRONT,3.5,AUTOMATIC - FRONT WHEEL DRIVE,32.17,2161.0,,5158.0,1988.0,3094.0,357.0,1417.0,0.0,ea9c37c03d9486aff4da71f537933ae31b975d4b6fd02fd9d42e8f007b411a90
15095,2024-08-01,side,side,side_pole_load_cell_8,4519,1,subject_vehicle,single_vehicle_inferred_subject,3GN7DLRP2RS252575,CHEVROLET,EQUINOX EV,2024,UTILITY VEHICLE,ELECTRIC MOTOR,0.0,AUTOMATIC - FRONT WHEEL DRIVE,31.9,2361.0,,4840.0,1868.0,2958.0,164.0,1466.0,0.0,e0d467205d3d03099ec280de0738fdd2cb5ee1fd72ba50116ccc84cffe6b0e47
15102,2024-08-13,side,side,side_pole_load_cell_8,4528,1,subject_vehicle,single_vehicle_inferred_subject,3GPKHURM8RS501947,HONDA,PROLOGUE,2024,UTILITY VEHICLE,ELECTRIC MOTOR,0.0,AUTOMATIC - FRONT WHEEL DRIVE,32.12,2429.0,2248.0,4891.0,1938.0,3098.0,223.0,1458.0,,b959545f4bf3417d4af1033421921d58f77a030479118c2ab65f065fd1b53b48
15183,2024-08-30,side,side,side_pole_load_cell_8,4541,1,subject_vehicle,single_vehicle_inferred_subject,4W5KHMRK6RZ501497,ACURA,ZDX,2024,UTILITY VEHICLE,ELECTRIC MOTOR,0.0,AUTOMATIC - REAR WHEEL DRIVE,32.24,2694.0,2513.0,5007.0,1926.0,3096.0,178.0,1664.0,,defd90d176630260301d1a6c198c18c096aef70b921cf041c604837536161453
15200,2024-09-06,side,side,side_pole_load_cell_8,4542,1,subject_vehicle,single_vehicle_inferred_subject,1FTER4BH4RLE23813,FORD,RANGER,2024,4 DOOR PICKUP,4 CYLINDER INLINE FRONT,2.3,AUTOMATIC - REAR WHEEL DRIVE,32.1,2065.0,1887.0,5357.0,1723.0,3273.0,387.0,1602.0,,4ff64303ce70f5ca7c86e70e9e2a5dec6d0a44b009a4612be2cd7784ed84d1eb
15238,2024-09-11,side,side,side_pole_load_cell_8,4548,1,subject_vehicle,single_vehicle_inferred_subject,LRBFZME44RD019027,BUICK,ENVISION,2024,UTILITY VEHICLE,4 CYLINDER TRANSVERSE FRONT,2.0,AUTOMATIC - FOUR WHEEL DRIVE,32.08,1966.0,1789.0,4642.0,1860.0,2779.0,379.0,1255.0,0.0,7269fdec7c85e7da338040a047bcbf5c6c73540741ca29bb32a354e36cfd6f34
15252,2024-09-10,side,side,side_pole_load_cell_8,4546,1,subject_vehicle,single_vehicle_inferred_subject,1GNERGKS6RJ151247,CHEVROLET,TRAVERSE,2024,UTILITY VEHICLE,4 CYLINDER TRANSVERSE FRONT,2.5,AUTOMATIC - FRONT WHEEL DRIVE,32.17,2193.0,2014.0,5188.0,1968.0,3066.0,335.0,1425.0,0.0,a8606d21da585d28d7e4dd535427f5a0ea4d4a6815fad141bd77aa0541222d39
15253,2024-08-01,side,side,side_pole_load_cell_8,4520,1,subject_vehicle,single_vehicle_inferred_subject,JF1VBAH60R9806496,SUBARU,WRX,2024,FOUR DOOR SEDAN,4 CYLINDER TRANSVERSE FRONT,2.4,MANUAL - FOUR WHEEL DRIVE,32.08,1640.0,1640.0,4664.0,1756.0,2672.0,362.0,1156.0,,9889d61a897fa78c27b10ee4d042ef072115018fdf911cd26bbd68663a971f12
15256,2024-09-10,side,side,side_pole_load_cell_8,4547,1,subject_vehicle,single_vehicle_inferred_subject,3TYKD5HN0RT003828,TOYOTA,TACOMA,2024,4 DOOR PICKUP,4 CYLINDER INLINE FRONT,2.4,AUTOMATIC - REAR WHEEL DRIVE,32.2,2132.0,1952.0,5408.0,1815.0,3356.0,336.0,1620.0,,86d3ff99f558e0777a6ea61f10468266cf83986b35b52d66609bbf1fe923ed2e
15260,2024-08-27,side,side,side_pole_load_cell_8,4534,1,subject_vehicle,single_vehicle_inferred_subject,KNDAB5S17R6019673,KIA,EV9,2024,UTILITY VEHICLE,ELECTRIC MOTOR,0.0,AUTOMATIC - REAR WHEEL DRIVE,32.33,2529.0,2414.0,5008.0,1988.0,3102.0,205.0,1709.0,0.0,84fdb952b48eae5128f82392de043895ec6b59953b170047fbf4b56c6500d8c3
15265,2024-11-07,side,side,side_pole_load_cell_8,4565,1,subject_vehicle,single_vehicle_inferred_subject,4T1DAACK3SU044101,TOYOTA,CAMRY HYBRID,2025,FOUR DOOR SEDAN,4 CYLINDER TRANSVERSE FRONT,2.5,AUTOMATIC - FRONT WHEEL DRIVE,32.26,1738.0,1622.0,4915.0,1844.0,2824.0,365.0,1239.0,,de7a3c2e1d5e71c797ab15411b7deaac606c99f1e46c3055ffc04887b7531a5d
15269,2024-06-26,side,side,side_pole_load_cell_8,4493,1,subject_vehicle,single_vehicle_inferred_subject,KL77LFE29RC157344,CHEVROLET,TRAX,2024,UTILITY VEHICLE,3 CYLINDER TRANSVERSE FRONT,1.2,AUTOMATIC - FRONT WHEEL DRIVE,32.28,1473.0,1342.0,4520.0,1787.0,2705.0,326.0,1168.0,,a60399e0fbf581b2b41b927bbb77843cc0fb831fc1eb42098a1eb0f529c76f97
15300,2024-11-15,side,side,side_pole_load_cell_8,4573,1,subject_vehicle,single_vehicle_inferred_subject,2GC1WLE73R1234810,CHEVROLET,SILVERADO 2500,2024,4 DOOR PICKUP,V8 INLINE FRONT,6.6,AUTOMATIC - REAR WHEEL DRIVE,32.29,3213.0,3033.0,6360.0,2036.0,4039.0,431.0,1871.0,0.0,34ba47acfcc908c80f60b0aec23367adb04a2a4f41e426b2ecc8f4947bb47d01
15304,2024-11-22,side,side,side_pole_load_cell_8,4578,1,subject_vehicle,single_vehicle_inferred_subject,5NMP14GL1RH062460,HYUNDAI,SANTA FE,2024,UTILITY VEHICLE,4 CYLINDER TRANSVERSE FRONT,2.5,AUTOMATIC - FRONT WHEEL DRIVE,32.22,1926.0,1879.0,4829.0,1902.0,2817.0,379.0,1243.0,0.0,aa153439bc24687261ad24512ea93924a5bbfa8a8171082586255412cea9b1d6
15307,2024-11-21,side,side,side_pole_load_cell_8,4577,1,subject_vehicle,single_vehicle_inferred_subject,JF2SLDACXSH452821,SUBARU,FORESTER,2025,UTILITY VEHICLE,OTHER,2.5,AUTOMATIC - FOUR WHEEL DRIVE,32.28,1701.0,1590.0,4656.0,1829.0,2666.0,352.0,1202.0,,d8fae74f356703a2415e92f433ce24f0f71b6a286f372e0597fa00197f6924fd
15309,2024-12-04,side,side,side_pole_load_cell_8,4583,1,subject_vehicle,single_vehicle_inferred_subject,3N8AP6BA3SL314034,NISSAN,KICKS,2025,UTILITY VEHICLE,4 CYLINDER TRANSVERSE FRONT,2.0,AUTOMATIC - FRONT WHEEL DRIVE,32.18,1445.0,1365.0,4313.0,1750.0,2654.0,287.0,1021.0,,32d431377138e5a2a45b9fad237c8a374f08db9def738bff6e8433ad01116505
15313,2024-12-17,side,side,side_pole_load_cell_8,4586,1,subject_vehicle,single_vehicle_inferred_subject,7G2CEHEE1RA039271,TESLA,CYBERTRUCK,2024,4 DOOR PICKUP,ELECTRIC MOTOR,0.0,AUTOMATIC - FOUR WHEEL DRIVE,32.05,3311.0,3134.0,5662.0,1944.0,3641.0,188.0,1964.0,,0856e965a43c8a5717af2a63f4835eb26e6a27366a01803a8aeb5681a25edf0a
15321,2025-01-09,side,side,side_pole_load_cell_8,4596,1,subject_vehicle,single_vehicle_inferred_subject,3KPFT4DEXSE006512,KIA,K4,2025,FOUR DOOR SEDAN,4 CYLINDER INLINE FRONT,2.0,AUTOMATIC - FRONT WHEEL DRIVE,32.07,1436.0,1348.0,4713.0,1814.0,2722.0,264.0,1114.0,0.0,e1bc033c14c40515c46479e66e83631772161ccdc4808492ae43e96c449e910e
15323,2025-01-09,side,side,side_pole_load_cell_8,4597,1,subject_vehicle,single_vehicle_inferred_subject,5YFB4MDE0SP241012,TOYOTA,COROLLA HYBRID,2025,FOUR DOOR SEDAN,4 CYLINDER TRANSVERSE FRONT,2.0,AUTOMATIC - FRONT WHEEL DRIVE,32.04,1443.0,1348.0,4629.0,1781.0,2700.0,320.0,1087.0,,5f01ba4d5d9b8847cc7a1070310e739b41a52388106f5ebbf772ba1f514958f4
15325,2025-01-13,side,side,side_pole_load_cell_8,4599,1,subject_vehicle,single_vehicle_inferred_subject,5UX53GP02S9Y43383,BMW,X3,2025,UTILITY VEHICLE,4 CYLINDER INLINE FRONT,2.0,AUTOMATIC - FOUR WHEEL DRIVE,32.16,2084.0,1905.0,4639.0,1683.0,2860.0,322.0,1518.0,,a6cb6e829028f067d6235052ae2905f80f9d378c0ba3514dcc214dbb77766e0b
15334,2025-01-29,side,side,side_pole_load_cell_8,4611,1,subject_vehicle,single_vehicle_inferred_subject,3GNAXHEG1SL115787,CHEVROLET,EQUINOX,2025,UTILITY VEHICLE,4 CYLINDER INLINE FRONT,1.5,AUTOMATIC - FRONT WHEEL DRIVE,32.12,1722.0,1545.0,4642.0,1822.0,2738.0,308.0,1313.0,,25f6673dd54a82568451cd5465c4a06e0dd593e667dea36545fa6de1ce5d75b3
15341,2025-02-19,side,side,side_pole_load_cell_8,4620,1,subject_vehicle,single_vehicle_inferred_subject,5TDAAAB55RS029875,TOYOTA,GRAND HIGHLANDER,2025,UTILITY VEHICLE,4 CYLINDER TRANSVERSE FRONT,2.4,AUTOMATIC - FOUR WHEEL DRIVE,32.29,2188.0,,5086.0,1932.0,2943.0,440.0,1401.0,0.0,dbf26b990d3f8f2e289666640ad89eb2c2460b1df90713bb170a7acd38b73dcb
