test_id,test_no,vehicle_id,impact_family,vehicle_role,damage_face,profile_axis,crush_axis,point_index,dpd_value_mm,s_local_mm,s_vehicle_mm,s_norm,lencnt_mm,damdst_mm,quality_tier,source
30,7359,41,frontal_barrier,subject_vehicle,front,Y,X,1,414.0,-735.0,1005.0,-0.5,1470.0,1740.0,B_ProfilePartial,raw_json_with_canonical_fallback
30,7359,41,frontal_barrier,subject_vehicle,front,Y,X,2,466.0,-441.0,1299.0,-0.3,1470.0,1740.0,B_ProfilePartial,raw_json_with_canonical_fallback
30,7359,41,frontal_barrier,subject_vehicle,front,Y,X,3,493.0,-147.0,1593.0,-0.1,1470.0,1740.0,B_ProfilePartial,raw_json_with_canonical_fallback
30,7359,41,frontal_barrier,subject_vehicle,front,Y,X,4,504.0,147.0,1887.0,0.1,1470.0,1740.0,B_ProfilePartial,raw_json_with_canonical_fallback
30,7359,41,frontal_barrier,subject_vehicle,front,Y,X,5,479.0,441.0,2181.0,0.3,1470.0,1740.0,B_ProfilePartial,raw_json_with_canonical_fallback
30,7359,41,frontal_barrier,subject_vehicle,front,Y,X,6,436.0,735.0,2475.0,0.5,1470.0,1740.0,B_ProfilePartial,raw_json_with_canonical_fallback
27,7360,38,frontal_barrier,subject_vehicle,front,Y,X,1,364.0,-905.0,-905.0,-0.5,1810.0,0.0,A_ProfileValid,raw_json_with_canonical_fallback
27,7360,38,frontal_barrier,subject_vehicle,front,Y,X,2,495.0,-543.0,-543.0,-0.3,1810.0,0.0,A_ProfileValid,raw_json_with_canonical_fallback
27,7360,38,frontal_barrier,subject_vehicle,front,Y,X,3,591.0,-181.0,-181.0,-0.1,1810.0,0.0,A_ProfileValid,raw_json_with_canonical_fallback
27,7360,38,frontal_barrier,subject_vehicle,front,Y,X,4,595.0,181.0,181.0,0.1,1810.0,0.0,A_ProfileValid,raw_json_with_canonical_fallback
27,7360,38,frontal_barrier,subject_vehicle,front,Y,X,5,533.0,543.0,543.0,0.3,1810.0,0.0,A_ProfileValid,raw_json_with_canonical_fallback
27,7360,38,frontal_barrier,subject_vehicle,front,Y,X,6,300.0,905.0,905.0,0.5,1810.0,0.0,A_ProfileValid,raw_json_with_canonical_fallback
31,7361,42,side,subject_vehicle,side_unknown,X,Y,1,0.0,-1650.0,-1642.0,-0.5,3300.0,8.0,C_MaxOnly,raw_json_with_canonical_fallback
31,7361,42,side,subject_vehicle,side_unknown,X,Y,2,0.0,-990.0,-982.0,-0.3,3300.0,8.0,C_MaxOnly,raw_json_with_canonical_fallback
31,7361,42,side,subject_vehicle,side_unknown,X,Y,3,0.0,-330.0,-322.0,-0.1,3300.0,8.0,C_MaxOnly,raw_json_with_canonical_fallback
31,7361,42,side,subject_vehicle,side_unknown,X,Y,4,0.0,330.0,338.0,0.1,3300.0,8.0,C_MaxOnly,raw_json_with_canonical_fallback
31,7361,42,side,subject_vehicle,side_unknown,X,Y,5,0.0,990.0,998.0,0.3,3300.0,8.0,C_MaxOnly,raw_json_with_canonical_fallback
31,7361,42,side,subject_vehicle,side_unknown,X,Y,6,0.0,1650.0,1658.0,0.5,3300.0,8.0,C_MaxOnly,raw_json_with_canonical_fallback
32,7362,43,frontal_barrier,subject_vehicle,front,Y,X,1,304.0,-620.0,-620.0,-0.5,1240.0,0.0,A_ProfileValid,raw_json_with_canonical_fallback
32,7362,43,frontal_barrier,subject_vehicle,front,Y,X,2,349.0,-372.0,-372.0,-0.3,1240.0,0.0,A_ProfileValid,raw_json_with_canonical_fallback
32,7362,43,frontal_barrier,subject_vehicle,front,Y,X,3,347.0,-124.0,-124.0,-0.1,1240.0,0.0,A_ProfileValid,raw_json_with_canonical_fallback
32,7362,43,frontal_barrier,subject_vehicle,front,Y,X,4,364.0,124.0,124.0,0.1,1240.0,0.0,A_ProfileValid,raw_json_with_canonical_fallback
32,7362,43,frontal_barrier,subject_vehicle,front,Y,X,5,339.0,372.0,372.0,0.3,1240.0,0.0,A_ProfileValid,raw_json_with_canonical_fallback
32,7362,43,frontal_barrier,subject_vehicle,front,Y,X,6,282.0,620.0,620.0,0.5,1240.0,0.0,A_ProfileValid,raw_json_with_canonical_fallback
35,7363,49,side_impactor,subject_vehicle,side_unknown,X,Y,1,2.0,-1800.0,-1224.0,-0.5,3600.0,576.0,A_ProfileValid,raw_json_with_canonical_fallback
35,7363,49,side_impactor,subject_vehicle,side_unknown,X,Y,2,30.0,-1080.0,-504.0,-0.3,3600.0,576.0,A_ProfileValid,raw_json_with_canonical_fallback
35,7363,49,side_impactor,subject_vehicle,side_unknown,X,Y,3,324.0,-360.0,216.0,-0.1,3600.0,576.0,A_ProfileValid,raw_json_with_canonical_fallback
35,7363,49,side_impactor,subject_vehicle,side_unknown,X,Y,4,302.0,360.0,936.0,0.1,3600.0,576.0,A_ProfileValid,raw_json_with_canonical_fallback
35,7363,49,side_impactor,subject_vehicle,side_unknown,X,Y,5,275.0,1080.0,1656.0,0.3,3600.0,576.0,A_ProfileValid,raw_json_with_canonical_fallback
35,7363,49,side_impactor,subject_vehicle,side_unknown,X,Y,6,18.0,1800.0,2376.0,0.5,3600.0,576.0,A_ProfileValid,raw_json_with_canonical_fallback
33,7364,45,side_impactor,subject_vehicle,side_unknown,X,Y,1,-1.0,-1575.0,-1149.0,-0.5,3150.0,426.0,A_ProfileValid,raw_json_with_canonical_fallback
33,7364,45,side_impactor,subject_vehicle,side_unknown,X,Y,2,60.0,-945.0,-519.0,-0.3,3150.0,426.0,A_ProfileValid,raw_json_with_canonical_fallback
33,7364,45,side_impactor,subject_vehicle,side_unknown,X,Y,3,228.0,-315.0,111.0,-0.1,3150.0,426.0,A_ProfileValid,raw_json_with_canonical_fallback
33,7364,45,side_impactor,subject_vehicle,side_unknown,X,Y,4,240.0,315.0,741.0,0.1,3150.0,426.0,A_ProfileValid,raw_json_with_canonical_fallback
33,7364,45,side_impactor,subject_vehicle,side_unknown,X,Y,5,230.0,945.0,1371.0,0.3,3150.0,426.0,A_ProfileValid,raw_json_with_canonical_fallback
33,7364,45,side_impactor,subject_vehicle,side_unknown,X,Y,6,24.0,1575.0,2001.0,0.5,3150.0,426.0,A_ProfileValid,raw_json_with_canonical_fallback
37,7365,51,side,subject_vehicle,side_unknown,X,Y,1,0.0,-1800.0,-1659.0,-0.5,3600.0,141.0,C_MaxOnly,raw_json_with_canonical_fallback
37,7365,51,side,subject_vehicle,side_unknown,X,Y,2,0.0,-1080.0,-939.0,-0.3,3600.0,141.0,C_MaxOnly,raw_json_with_canonical_fallback
37,7365,51,side,subject_vehicle,side_unknown,X,Y,3,0.0,-360.0,-219.0,-0.1,3600.0,141.0,C_MaxOnly,raw_json_with_canonical_fallback
37,7365,51,side,subject_vehicle,side_unknown,X,Y,4,0.0,360.0,501.0,0.1,3600.0,141.0,C_MaxOnly,raw_json_with_canonical_fallback
37,7365,51,side,subject_vehicle,side_unknown,X,Y,5,0.0,1080.0,1221.0,0.3,3600.0,141.0,C_MaxOnly,raw_json_with_canonical_fallback
37,7365,51,side,subject_vehicle,side_unknown,X,Y,6,0.0,1800.0,1941.0,0.5,3600.0,141.0,C_MaxOnly,raw_json_with_canonical_fallback
40,7367,56,side_impactor,subject_vehicle,side_unknown,X,Y,1,-3.0,-1950.0,-1875.0,-0.5,3900.0,75.0,A_ProfileValid,raw_json_with_canonical_fallback
40,7367,56,side_impactor,subject_vehicle,side_unknown,X,Y,2,32.0,-1170.0,-1095.0,-0.3,3900.0,75.0,A_ProfileValid,raw_json_with_canonical_fallback
40,7367,56,side_impactor,subject_vehicle,side_unknown,X,Y,3,198.0,-390.0,-315.0,-0.1,3900.0,75.0,A_ProfileValid,raw_json_with_canonical_fallback
40,7367,56,side_impactor,subject_vehicle,side_unknown,X,Y,4,188.0,390.0,465.0,0.1,3900.0,75.0,A_ProfileValid,raw_json_with_canonical_fallback
40,7367,56,side_impactor,subject_vehicle,side_unknown,X,Y,5,9.0,1170.0,1245.0,0.3,3900.0,75.0,A_ProfileValid,raw_json_with_canonical_fallback
40,7367,56,side_impactor,subject_vehicle,side_unknown,X,Y,6,-2.0,1950.0,2025.0,0.5,3900.0,75.0,A_ProfileValid,raw_json_with_canonical_fallback
39,7369,54,side,subject_vehicle,side_unknown,X,Y,1,0.0,-1500.0,-1359.0,-0.5,3000.0,141.0,C_MaxOnly,raw_json_with_canonical_fallback
39,7369,54,side,subject_vehicle,side_unknown,X,Y,2,0.0,-900.0,-759.0,-0.3,3000.0,141.0,C_MaxOnly,raw_json_with_canonical_fallback
39,7369,54,side,subject_vehicle,side_unknown,X,Y,3,0.0,-300.0,-159.0,-0.1,3000.0,141.0,C_MaxOnly,raw_json_with_canonical_fallback
39,7369,54,side,subject_vehicle,side_unknown,X,Y,4,0.0,300.0,441.0,0.1,3000.0,141.0,C_MaxOnly,raw_json_with_canonical_fallback
39,7369,54,side,subject_vehicle,side_unknown,X,Y,5,0.0,900.0,1041.0,0.3,3000.0,141.0,C_MaxOnly,raw_json_with_canonical_fallback
39,7369,54,side,subject_vehicle,side_unknown,X,Y,6,0.0,1500.0,1641.0,0.5,3000.0,141.0,C_MaxOnly,raw_json_with_canonical_fallback
41,7370,57,frontal_barrier,subject_vehicle,front,Y,X,1,261.0,-760.0,-760.0,-0.5,1520.0,0.0,A_ProfileValid,raw_json_with_canonical_fallback
41,7370,57,frontal_barrier,subject_vehicle,front,Y,X,2,435.0,-456.0,-456.0,-0.3,1520.0,0.0,A_ProfileValid,raw_json_with_canonical_fallback
41,7370,57,frontal_barrier,subject_vehicle,front,Y,X,3,454.0,-152.0,-152.0,-0.1,1520.0,0.0,A_ProfileValid,raw_json_with_canonical_fallback
41,7370,57,frontal_barrier,subject_vehicle,front,Y,X,4,418.0,152.0,152.0,0.1,1520.0,0.0,A_ProfileValid,raw_json_with_canonical_fallback
41,7370,57,frontal_barrier,subject_vehicle,front,Y,X,5,350.0,456.0,456.0,0.3,1520.0,0.0,A_ProfileValid,raw_json_with_canonical_fallback
41,7370,57,frontal_barrier,subject_vehicle,front,Y,X,6,257.0,760.0,760.0,0.5,1520.0,0.0,A_ProfileValid,raw_json_with_canonical_fallback
55,7375,72,frontal_barrier,subject_vehicle,front,Y,X,1,427.0,-522.5,-522.5,-0.5,1045.0,0.0,A_ProfileValid,raw_json_with_canonical_fallback
55,7375,72,frontal_barrier,subject_vehicle,front,Y,X,2,492.0,-313.5,-313.5,-0.3,1045.0,0.0,A_ProfileValid,raw_json_with_canonical_fallback
55,7375,72,frontal_barrier,subject_vehicle,front,Y,X,3,520.0,-104.5,-104.5,-0.1,1045.0,0.0,A_ProfileValid,raw_json_with_canonical_fallback
55,7375,72,frontal_barrier,subject_vehicle,front,Y,X,4,542.0,104.5,104.5,0.1,1045.0,0.0,A_ProfileValid,raw_json_with_canonical_fallback
55,7375,72,frontal_barrier,subject_vehicle,front,Y,X,5,529.0,313.5,313.5,0.3,1045.0,0.0,A_ProfileValid,raw_json_with_canonical_fallback
55,7375,72,frontal_barrier,subject_vehicle,front,Y,X,6,452.0,522.5,522.5,0.5,1045.0,0.0,A_ProfileValid,raw_json_with_canonical_fallback
63,7385,80,side,subject_vehicle,side_unknown,X,Y,1,0.0,-1650.0,-1650.0,-0.5,3300.0,0.0,C_MaxOnly,raw_json_with_canonical_fallback
63,7385,80,side,subject_vehicle,side_unknown,X,Y,2,0.0,-990.0,-990.0,-0.3,3300.0,0.0,C_MaxOnly,raw_json_with_canonical_fallback
63,7385,80,side,subject_vehicle,side_unknown,X,Y,3,0.0,-330.0,-330.0,-0.1,3300.0,0.0,C_MaxOnly,raw_json_with_canonical_fallback
63,7385,80,side,subject_vehicle,side_unknown,X,Y,4,0.0,330.0,330.0,0.1,3300.0,0.0,C_MaxOnly,raw_json_with_canonical_fallback
63,7385,80,side,subject_vehicle,side_unknown,X,Y,5,0.0,990.0,990.0,0.3,3300.0,0.0,C_MaxOnly,raw_json_with_canonical_fallback
63,7385,80,side,subject_vehicle,side_unknown,X,Y,6,0.0,1650.0,1650.0,0.5,3300.0,0.0,C_MaxOnly,raw_json_with_canonical_fallback
89,7392,107,side_impactor,subject_vehicle,side_unknown,X,Y,1,15.0,-1650.0,-1335.0,-0.5,3300.0,315.0,A_ProfileValid,raw_json_with_canonical_fallback
89,7392,107,side_impactor,subject_vehicle,side_unknown,X,Y,2,45.0,-990.0,-675.0,-0.3,3300.0,315.0,A_ProfileValid,raw_json_with_canonical_fallback
89,7392,107,side_impactor,subject_vehicle,side_unknown,X,Y,3,220.0,-330.0,-15.0,-0.1,3300.0,315.0,A_ProfileValid,raw_json_with_canonical_fallback
89,7392,107,side_impactor,subject_vehicle,side_unknown,X,Y,4,209.0,330.0,645.0,0.1,3300.0,315.0,A_ProfileValid,raw_json_with_canonical_fallback
89,7392,107,side_impactor,subject_vehicle,side_unknown,X,Y,5,45.0,990.0,1305.0,0.3,3300.0,315.0,A_ProfileValid,raw_json_with_canonical_fallback
89,7392,107,side_impactor,subject_vehicle,side_unknown,X,Y,6,26.0,1650.0,1965.0,0.5,3300.0,315.0,A_ProfileValid,raw_json_with_canonical_fallback
99,7393,117,frontal_barrier,subject_vehicle,front,Y,X,1,354.0,-601.0,-601.0,-0.5,1202.0,0.0,A_ProfileValid,raw_json_with_canonical_fallback
99,7393,117,frontal_barrier,subject_vehicle,front,Y,X,2,464.0,-360.6,-360.6,-0.30000000000000004,1202.0,0.0,A_ProfileValid,raw_json_with_canonical_fallback
99,7393,117,frontal_barrier,subject_vehicle,front,Y,X,3,462.0,-120.19999999999999,-120.19999999999999,-0.09999999999999999,1202.0,0.0,A_ProfileValid,raw_json_with_canonical_fallback
99,7393,117,frontal_barrier,subject_vehicle,front,Y,X,4,452.0,120.20000000000005,120.20000000000005,0.10000000000000003,1202.0,0.0,A_ProfileValid,raw_json_with_canonical_fallback
99,7393,117,frontal_barrier,subject_vehicle,front,Y,X,5,414.0,360.6,360.6,0.30000000000000004,1202.0,0.0,A_ProfileValid,raw_json_with_canonical_fallback
99,7393,117,frontal_barrier,subject_vehicle,front,Y,X,6,305.0,601.0,601.0,0.5,1202.0,0.0,A_ProfileValid,raw_json_with_canonical_fallback
102,7394,120,side,subject_vehicle,side_unknown,X,Y,1,0.0,-1500.0,-1562.0,-0.5,3000.0,-62.0,C_MaxOnly,raw_json_with_canonical_fallback
102,7394,120,side,subject_vehicle,side_unknown,X,Y,2,0.0,-900.0,-962.0,-0.3,3000.0,-62.0,C_MaxOnly,raw_json_with_canonical_fallback
102,7394,120,side,subject_vehicle,side_unknown,X,Y,3,0.0,-300.0,-362.0,-0.1,3000.0,-62.0,C_MaxOnly,raw_json_with_canonical_fallback
102,7394,120,side,subject_vehicle,side_unknown,X,Y,4,0.0,300.0,238.0,0.1,3000.0,-62.0,C_MaxOnly,raw_json_with_canonical_fallback
102,7394,120,side,subject_vehicle,side_unknown,X,Y,5,0.0,900.0,838.0,0.3,3000.0,-62.0,C_MaxOnly,raw_json_with_canonical_fallback
102,7394,120,side,subject_vehicle,side_unknown,X,Y,6,0.0,1500.0,1438.0,0.5,3000.0,-62.0,C_MaxOnly,raw_json_with_canonical_fallback
95,7411,113,side,subject_vehicle,side_unknown,X,Y,1,0.0,-1650.0,-1650.0,-0.5,3300.0,0.0,C_MaxOnly,raw_json_with_canonical_fallback
95,7411,113,side,subject_vehicle,side_unknown,X,Y,2,0.0,-990.0,-990.0,-0.3,3300.0,0.0,C_MaxOnly,raw_json_with_canonical_fallback
95,7411,113,side,subject_vehicle,side_unknown,X,Y,3,0.0,-330.0,-330.0,-0.1,3300.0,0.0,C_MaxOnly,raw_json_with_canonical_fallback
95,7411,113,side,subject_vehicle,side_unknown,X,Y,4,0.0,330.0,330.0,0.1,3300.0,0.0,C_MaxOnly,raw_json_with_canonical_fallback
95,7411,113,side,subject_vehicle,side_unknown,X,Y,5,0.0,990.0,990.0,0.3,3300.0,0.0,C_MaxOnly,raw_json_with_canonical_fallback
95,7411,113,side,subject_vehicle,side_unknown,X,Y,6,0.0,1650.0,1650.0,0.5,3300.0,0.0,C_MaxOnly,raw_json_with_canonical_fallback
122,7412,145,side_impactor,subject_vehicle,side_unknown,X,Y,1,4.0,-1425.0,-1734.0,-0.5,2850.0,-309.0,A_ProfileValid,raw_json_with_canonical_fallback
122,7412,145,side_impactor,subject_vehicle,side_unknown,X,Y,2,36.0,-855.0,-1164.0,-0.3,2850.0,-309.0,A_ProfileValid,raw_json_with_canonical_fallback
122,7412,145,side_impactor,subject_vehicle,side_unknown,X,Y,3,217.0,-285.0,-594.0,-0.1,2850.0,-309.0,A_ProfileValid,raw_json_with_canonical_fallback
122,7412,145,side_impactor,subject_vehicle,side_unknown,X,Y,4,201.0,285.0,-24.0,0.1,2850.0,-309.0,A_ProfileValid,raw_json_with_canonical_fallback
122,7412,145,side_impactor,subject_vehicle,side_unknown,X,Y,5,217.0,855.0,546.0,0.3,2850.0,-309.0,A_ProfileValid,raw_json_with_canonical_fallback
122,7412,145,side_impactor,subject_vehicle,side_unknown,X,Y,6,20.0,1425.0,1116.0,0.5,2850.0,-309.0,A_ProfileValid,raw_json_with_canonical_fallback
105,7413,123,side,subject_vehicle,side_unknown,X,Y,1,0.0,-1950.0,-1950.0,-0.5,3900.0,0.0,C_MaxOnly,raw_json_with_canonical_fallback
105,7413,123,side,subject_vehicle,side_unknown,X,Y,2,0.0,-1170.0,-1170.0,-0.3,3900.0,0.0,C_MaxOnly,raw_json_with_canonical_fallback
105,7413,123,side,subject_vehicle,side_unknown,X,Y,3,0.0,-390.0,-390.0,-0.1,3900.0,0.0,C_MaxOnly,raw_json_with_canonical_fallback
105,7413,123,side,subject_vehicle,side_unknown,X,Y,4,0.0,390.0,390.0,0.1,3900.0,0.0,C_MaxOnly,raw_json_with_canonical_fallback
105,7413,123,side,subject_vehicle,side_unknown,X,Y,5,0.0,1170.0,1170.0,0.3,3900.0,0.0,C_MaxOnly,raw_json_with_canonical_fallback
105,7413,123,side,subject_vehicle,side_unknown,X,Y,6,0.0,1950.0,1950.0,0.5,3900.0,0.0,C_MaxOnly,raw_json_with_canonical_fallback
119,7414,139,side,subject_vehicle,side_unknown,X,Y,1,0.0,-1575.0,-1457.0,-0.5,3150.0,118.0,C_MaxOnly,raw_json_with_canonical_fallback
119,7414,139,side,subject_vehicle,side_unknown,X,Y,2,0.0,-945.0,-827.0,-0.3,3150.0,118.0,C_MaxOnly,raw_json_with_canonical_fallback
119,7414,139,side,subject_vehicle,side_unknown,X,Y,3,0.0,-315.0,-197.0,-0.1,3150.0,118.0,C_MaxOnly,raw_json_with_canonical_fallback
119,7414,139,side,subject_vehicle,side_unknown,X,Y,4,0.0,315.0,433.0,0.1,3150.0,118.0,C_MaxOnly,raw_json_with_canonical_fallback
119,7414,139,side,subject_vehicle,side_unknown,X,Y,5,0.0,945.0,1063.0,0.3,3150.0,118.0,C_MaxOnly,raw_json_with_canonical_fallback
119,7414,139,side,subject_vehicle,side_unknown,X,Y,6,0.0,1575.0,1693.0,0.5,3150.0,118.0,C_MaxOnly,raw_json_with_canonical_fallback
121,7416,143,side_impactor,subject_vehicle,side_unknown,X,Y,1,18.0,-1725.0,-1677.0,-0.5,3450.0,48.0,A_ProfileValid,raw_json_with_canonical_fallback
121,7416,143,side_impactor,subject_vehicle,side_unknown,X,Y,2,104.0,-1035.0,-987.0,-0.3,3450.0,48.0,A_ProfileValid,raw_json_with_canonical_fallback
121,7416,143,side_impactor,subject_vehicle,side_unknown,X,Y,3,245.0,-345.0,-297.0,-0.1,3450.0,48.0,A_ProfileValid,raw_json_with_canonical_fallback
121,7416,143,side_impactor,subject_vehicle,side_unknown,X,Y,4,251.0,345.0,393.0,0.1,3450.0,48.0,A_ProfileValid,raw_json_with_canonical_fallback
121,7416,143,side_impactor,subject_vehicle,side_unknown,X,Y,5,4.0,1035.0,1083.0,0.3,3450.0,48.0,A_ProfileValid,raw_json_with_canonical_fallback
121,7416,143,side_impactor,subject_vehicle,side_unknown,X,Y,6,0.0,1725.0,1773.0,0.5,3450.0,48.0,A_ProfileValid,raw_json_with_canonical_fallback
123,7417,146,frontal_barrier,subject_vehicle,front,Y,X,1,268.0,-736.0,-736.0,-0.5,1472.0,0.0,A_ProfileValid,raw_json_with_canonical_fallback
123,7417,146,frontal_barrier,subject_vehicle,front,Y,X,2,375.0,-441.6,-441.6,-0.3,1472.0,0.0,A_ProfileValid,raw_json_with_canonical_fallback
123,7417,146,frontal_barrier,subject_vehicle,front,Y,X,3,479.0,-147.20000000000005,-147.20000000000005,-0.10000000000000003,1472.0,0.0,A_ProfileValid,raw_json_with_canonical_fallback
123,7417,146,frontal_barrier,subject_vehicle,front,Y,X,4,489.0,147.20000000000005,147.20000000000005,0.10000000000000003,1472.0,0.0,A_ProfileValid,raw_json_with_canonical_fallback
123,7417,146,frontal_barrier,subject_vehicle,front,Y,X,5,403.0,441.5999999999999,441.5999999999999,0.29999999999999993,1472.0,0.0,A_ProfileValid,raw_json_with_canonical_fallback
123,7417,146,frontal_barrier,subject_vehicle,front,Y,X,6,317.0,736.0,736.0,0.5,1472.0,0.0,A_ProfileValid,raw_json_with_canonical_fallback
126,7418,149,side,subject_vehicle,side_unknown,X,Y,1,0.0,-1350.0,-1182.0,-0.5,2700.0,168.0,C_MaxOnly,raw_json_with_canonical_fallback
126,7418,149,side,subject_vehicle,side_unknown,X,Y,2,0.0,-810.0,-642.0,-0.3,2700.0,168.0,C_MaxOnly,raw_json_with_canonical_fallback
126,7418,149,side,subject_vehicle,side_unknown,X,Y,3,0.0,-270.0,-102.0,-0.1,2700.0,168.0,C_MaxOnly,raw_json_with_canonical_fallback
126,7418,149,side,subject_vehicle,side_unknown,X,Y,4,0.0,270.0,438.0,0.1,2700.0,168.0,C_MaxOnly,raw_json_with_canonical_fallback
126,7418,149,side,subject_vehicle,side_unknown,X,Y,5,0.0,810.0,978.0,0.3,2700.0,168.0,C_MaxOnly,raw_json_with_canonical_fallback
126,7418,149,side,subject_vehicle,side_unknown,X,Y,6,0.0,1350.0,1518.0,0.5,2700.0,168.0,C_MaxOnly,raw_json_with_canonical_fallback
128,7419,151,frontal_barrier,subject_vehicle,front,Y,X,1,373.0,-651.5,-651.5,-0.5,1303.0,0.0,A_ProfileValid,raw_json_with_canonical_fallback
128,7419,151,frontal_barrier,subject_vehicle,front,Y,X,2,565.0,-390.9,-390.9,-0.3,1303.0,0.0,A_ProfileValid,raw_json_with_canonical_fallback
128,7419,151,frontal_barrier,subject_vehicle,front,Y,X,3,603.0,-130.29999999999995,-130.29999999999995,-0.09999999999999996,1303.0,0.0,A_ProfileValid,raw_json_with_canonical_fallback
128,7419,151,frontal_barrier,subject_vehicle,front,Y,X,4,602.0,130.29999999999995,130.29999999999995,0.09999999999999996,1303.0,0.0,A_ProfileValid,raw_json_with_canonical_fallback
128,7419,151,frontal_barrier,subject_vehicle,front,Y,X,5,618.0,390.9000000000001,390.9000000000001,0.30000000000000004,1303.0,0.0,A_ProfileValid,raw_json_with_canonical_fallback
128,7419,151,frontal_barrier,subject_vehicle,front,Y,X,6,416.0,651.5,651.5,0.5,1303.0,0.0,A_ProfileValid,raw_json_with_canonical_fallback
178,7438,207,side,subject_vehicle,side_unknown,X,Y,1,0.0,-1425.0,-1259.0,-0.5,2850.0,166.0,C_MaxOnly,raw_json_with_canonical_fallback
178,7438,207,side,subject_vehicle,side_unknown,X,Y,2,0.0,-855.0,-689.0,-0.3,2850.0,166.0,C_MaxOnly,raw_json_with_canonical_fallback
178,7438,207,side,subject_vehicle,side_unknown,X,Y,3,0.0,-285.0,-119.0,-0.1,2850.0,166.0,C_MaxOnly,raw_json_with_canonical_fallback
178,7438,207,side,subject_vehicle,side_unknown,X,Y,4,0.0,285.0,451.0,0.1,2850.0,166.0,C_MaxOnly,raw_json_with_canonical_fallback
178,7438,207,side,subject_vehicle,side_unknown,X,Y,5,0.0,855.0,1021.0,0.3,2850.0,166.0,C_MaxOnly,raw_json_with_canonical_fallback
178,7438,207,side,subject_vehicle,side_unknown,X,Y,6,0.0,1425.0,1591.0,0.5,2850.0,166.0,C_MaxOnly,raw_json_with_canonical_fallback
181,7439,211,side_impactor,subject_vehicle,side_unknown,X,Y,1,0.0,-1650.0,-1407.0,-0.5,3300.0,243.0,A_ProfileValid,raw_json_with_canonical_fallback
181,7439,211,side_impactor,subject_vehicle,side_unknown,X,Y,2,76.0,-990.0,-747.0,-0.3,3300.0,243.0,A_ProfileValid,raw_json_with_canonical_fallback
181,7439,211,side_impactor,subject_vehicle,side_unknown,X,Y,3,244.0,-330.0,-87.0,-0.1,3300.0,243.0,A_ProfileValid,raw_json_with_canonical_fallback
181,7439,211,side_impactor,subject_vehicle,side_unknown,X,Y,4,201.0,330.0,573.0,0.1,3300.0,243.0,A_ProfileValid,raw_json_with_canonical_fallback
181,7439,211,side_impactor,subject_vehicle,side_unknown,X,Y,5,7.0,990.0,1233.0,0.3,3300.0,243.0,A_ProfileValid,raw_json_with_canonical_fallback
181,7439,211,side_impactor,subject_vehicle,side_unknown,X,Y,6,-10.0,1650.0,1893.0,0.5,3300.0,243.0,A_ProfileValid,raw_json_with_canonical_fallback
182,7440,212,frontal_barrier,subject_vehicle,front,Y,X,1,317.0,-600.0,-600.0,-0.5,1200.0,0.0,A_ProfileValid,raw_json_with_canonical_fallback
182,7440,212,frontal_barrier,subject_vehicle,front,Y,X,2,361.0,-360.0,-360.0,-0.3,1200.0,0.0,A_ProfileValid,raw_json_with_canonical_fallback
182,7440,212,frontal_barrier,subject_vehicle,front,Y,X,3,398.0,-120.0,-120.0,-0.1,1200.0,0.0,A_ProfileValid,raw_json_with_canonical_fallback
182,7440,212,frontal_barrier,subject_vehicle,front,Y,X,4,403.0,120.0,120.0,0.1,1200.0,0.0,A_ProfileValid,raw_json_with_canonical_fallback
182,7440,212,frontal_barrier,subject_vehicle,front,Y,X,5,365.0,360.0,360.0,0.3,1200.0,0.0,A_ProfileValid,raw_json_with_canonical_fallback
182,7440,212,frontal_barrier,subject_vehicle,front,Y,X,6,315.0,600.0,600.0,0.5,1200.0,0.0,A_ProfileValid,raw_json_with_canonical_fallback
208,7448,244,side_impactor,subject_vehicle,side_unknown,X,Y,1,10.0,-1500.0,-1788.0,-0.5,3000.0,-288.0,A_ProfileValid,raw_json_with_canonical_fallback
208,7448,244,side_impactor,subject_vehicle,side_unknown,X,Y,2,162.0,-900.0,-1188.0,-0.3,3000.0,-288.0,A_ProfileValid,raw_json_with_canonical_fallback
208,7448,244,side_impactor,subject_vehicle,side_unknown,X,Y,3,254.0,-300.0,-588.0,-0.1,3000.0,-288.0,A_ProfileValid,raw_json_with_canonical_fallback
208,7448,244,side_impactor,subject_vehicle,side_unknown,X,Y,4,254.0,300.0,12.0,0.1,3000.0,-288.0,A_ProfileValid,raw_json_with_canonical_fallback
208,7448,244,side_impactor,subject_vehicle,side_unknown,X,Y,5,158.0,900.0,612.0,0.3,3000.0,-288.0,A_ProfileValid,raw_json_with_canonical_fallback
208,7448,244,side_impactor,subject_vehicle,side_unknown,X,Y,6,4.0,1500.0,1212.0,0.5,3000.0,-288.0,A_ProfileValid,raw_json_with_canonical_fallback
210,7454,247,side,subject_vehicle,side_unknown,X,Y,1,0.0,-1575.0,-1575.0,-0.5,3150.0,0.0,C_MaxOnly,raw_json_with_canonical_fallback
210,7454,247,side,subject_vehicle,side_unknown,X,Y,2,0.0,-945.0,-945.0,-0.3,3150.0,0.0,C_MaxOnly,raw_json_with_canonical_fallback
210,7454,247,side,subject_vehicle,side_unknown,X,Y,3,0.0,-315.0,-315.0,-0.1,3150.0,0.0,C_MaxOnly,raw_json_with_canonical_fallback
