test_id,test_no,vehicle_id,source_vehicle_no,impact_family,vehicle_role,quality_tier,flag_dpd_negative,flag_negative_dpd_present,flag_cmean_negative,rear_family_profile_capable,rear_damage_high_confidence,rear_direction_comment,MAKE,MODEL,YEAR,BODYD,VDI,vdi_usable,PDOF,LENCNT,DAMDST,CRHDST,DPD1,DPD2,DPD3,DPD4,DPD5,DPD6,C_profile_max_mm,C_mean_mm,C_rms_mm,A_crush_2d_mm2,C_peak_ratio,asymmetry,centroid_norm,L_norm,C_mean_norm,C_max_norm,A_crush_norm,D_offset_norm,AXBX_delta_summary,front_total_length_shortening,front_structural_delta_median,front_left_right_bumper_asymmetry,rear_total_length_shortening,speed_kph,speed_source,speed_mps,KE_proxy,VEHTWT,CURBWT,VEHLEN,VEHWID,WHLBAS,VEHCG,closingSpeed,vehicleSpeed,impactAngle,offsetDistance,IMPPNT,CRBANG,CARANG,VEHOR,BMPENGD,SILENGD,APLENGD,testConfigurationKey
3349,11662,3997,1,side,subject_vehicle,A_ProfileValid,0,0,0,0,0,,ACURA,MDX,2022,UTILITY VEHICLE,09LPAN3,1,285.0,1096.0,185.0,296.0,53.0,187.0,296.0,181.0,57.0,20.0,296.0,151.5,178.99692734792964,166044.0,1.953795379537954,-0.30726072607260724,-0.03404217073689748,0.2194633560272327,0.07544820717131474,0.14741035856573706,0.016558116752054656,0.07408890668802563,"{""a_pillar_base_asym_delta"": null, ""delta_1"": 42.0, ""delta_10"": null, ""delta_11"": null, ""delta_12"": null, ""delta_13"": null, ""delta_14"": null, ""delta_15"": null, ""delta_16"": null, ""delta_17"": null, ""delta_18"": null, ""delta_19"": -8.0, ""delta_2"": null, ""delta_20"": 67.0, ""delta_21"": null, ""delta_3"": null, ""delta_4"": null, ""delta_5"": null, ""delta_6"": null, ""delta_7"": null, ""delta_8"": null, ""delta_9"": null, ""door_leading_lower_asym_delta"": null, ""door_leading_upper_asym_delta"": null, ""door_trailing_lower_asym_delta"": null, ""door_trailing_upper_asym_delta"": null, ""firewall_side_asym_delta"": null, ""front_bumper_left_delta"": 67.0, ""front_bumper_right_delta"": -8.0, ""front_engine_block_delta"": null, ""front_engine_front_delta"": null, ""front_firewall_center_delta"": null, ""front_firewall_left_delta"": null, ""front_firewall_right_delta"": null, ""front_left_right_asym_delta"": 75.0, ""front_left_right_bumper_asymmetry"": 75.0, ""front_structural_delta"": 29.5, ""front_structural_delta_median"": 29.5, ""front_total_length_shortening"": 42.0, ""rear_total_length_shortening"": null, ""total_length_shortening"": 42.0}",42.0,29.5,75.0,,32.21,closingSpeed,8.947222222222223,81293.6036689815,2031.0,1930.0,4994.0,2008.0,2890.0,1227.0,32.21,32.21,270.0,0.0,,285.0,,,NOT APPLICABLE,DIRECT ENGAGEMENT,NOT APPLICABLE,VTP
3350,11663,3998,1,frontal_barrier,subject_vehicle,A_ProfileValid,0,0,0,0,0,,ACURA,MDX,2022,UTILITY VEHICLE,12FDEW3,1,0.0,1552.0,,520.0,509.0,628.0,611.0,628.0,581.0,532.0,628.0,593.7,595.0970509085051,921422.4,0.8758632305878389,-0.007663803267643566,-0.0035048112710340217,0.782258064516129,0.1176575505350773,0.10305192231470471,0.0920385677572782,,"{""a_pillar_base_asym_delta"": -13.0, ""delta_1"": 627.0, ""delta_10"": -8.0, ""delta_11"": -8.0, ""delta_12"": 7.0, ""delta_13"": -6.0, ""delta_14"": 30.0, ""delta_15"": 32.0, ""delta_16"": -71.0, ""delta_17"": 23.0, ""delta_18"": 12.0, ""delta_19"": 401.0, ""delta_2"": 312.0, ""delta_20"": 374.0, ""delta_21"": 15.0, ""delta_3"": -12.0, ""delta_4"": -25.0, ""delta_5"": -17.0, ""delta_6"": -23.0, ""delta_7"": -17.0, ""delta_8"": -22.0, ""delta_9"": -13.0, ""door_leading_lower_asym_delta"": 6.0, ""door_leading_upper_asym_delta"": 8.0, ""door_trailing_lower_asym_delta"": 0.0, ""door_trailing_upper_asym_delta"": 9.0, ""firewall_side_asym_delta"": 2.0, ""front_bumper_left_delta"": 374.0, ""front_bumper_right_delta"": 401.0, ""front_engine_block_delta"": 15.0, ""front_engine_front_delta"": 312.0, ""front_firewall_center_delta"": -12.0, ""front_firewall_left_delta"": 32.0, ""front_firewall_right_delta"": 30.0, ""front_left_right_asym_delta"": -27.0, ""front_left_right_bumper_asymmetry"": -27.0, ""front_structural_delta"": 172.0, ""front_structural_delta_median"": 172.0, ""front_total_length_shortening"": 627.0, ""rear_total_length_shortening"": null, ""total_length_shortening"": 627.0}",627.0,172.0,-27.0,,56.03,closingSpeed,15.563888888888888,270212.73795910494,2231.0,2040.0,5046.0,1984.0,2890.0,1298.0,56.03,56.03,0.0,0.0,,0.0,,,DIRECT ENGAGEMENT,NOT APPLICABLE,NOT APPLICABLE,VTB
3362,11664,4010,1,frontal_barrier,subject_vehicle,A_ProfileValid,0,0,0,0,0,,KIA,SORENTO,2021,UTILITY VEHICLE,12FDEW4,1,0.0,1320.0,,662.0,550.0,637.0,660.0,662.0,640.0,567.0,662.0,631.5,632.6464257387375,833580.0,1.0482977038796517,0.004117181314330958,0.0023010077905828764,0.6790123456790124,0.13093510263321584,0.13725896744764668,0.08890655117070212,,"{""a_pillar_base_asym_delta"": null, ""delta_1"": null, ""delta_10"": null, ""delta_11"": null, ""delta_12"": null, ""delta_13"": null, ""delta_14"": null, ""delta_15"": null, ""delta_16"": null, ""delta_17"": null, ""delta_18"": null, ""delta_19"": null, ""delta_2"": null, ""delta_20"": null, ""delta_21"": null, ""delta_3"": null, ""delta_4"": null, ""delta_5"": null, ""delta_6"": null, ""delta_7"": null, ""delta_8"": null, ""delta_9"": null, ""door_leading_lower_asym_delta"": null, ""door_leading_upper_asym_delta"": null, ""door_trailing_lower_asym_delta"": null, ""door_trailing_upper_asym_delta"": null, ""firewall_side_asym_delta"": null, ""front_bumper_left_delta"": null, ""front_bumper_right_delta"": null, ""front_engine_block_delta"": null, ""front_engine_front_delta"": null, ""front_firewall_center_delta"": null, ""front_firewall_left_delta"": null, ""front_firewall_right_delta"": null, ""front_left_right_asym_delta"": null, ""front_left_right_bumper_asymmetry"": null, ""front_structural_delta"": null, ""front_structural_delta_median"": null, ""front_total_length_shortening"": null, ""rear_total_length_shortening"": null, ""total_length_shortening"": null}",,,,,56.55,closingSpeed,15.708333333333332,253167.28124999994,2052.0,1858.0,4823.0,1944.0,2820.0,1287.0,56.55,56.55,0.0,0.0,,0.0,,,DIRECT ENGAGEMENT,NOT APPLICABLE,NOT APPLICABLE,VTB
3375,11666,4024,2,side_impactor,subject_vehicle,A_ProfileValid,0,0,0,0,0,,HYUNDAI,TUCSON HYBRID,2022,UTILITY VEHICLE,10LPEW2,1,297.0,1865.0,-193.0,217.0,107.0,205.0,161.0,165.0,150.0,23.0,205.0,149.2,157.2641090649739,278258.0,1.4544235924932978,-0.1260053619302949,-0.04000431313349148,0.4021996980806556,0.08021505376344086,0.11666666666666667,0.03226247040517947,-0.08324347638559414,"{""a_pillar_base_asym_delta"": null, ""delta_1"": 15.0, ""delta_10"": null, ""delta_11"": null, ""delta_12"": null, ""delta_13"": null, ""delta_14"": null, ""delta_15"": null, ""delta_16"": null, ""delta_17"": null, ""delta_18"": null, ""delta_19"": -337.0, ""delta_2"": null, ""delta_20"": -329.0, ""delta_21"": null, ""delta_3"": null, ""delta_4"": null, ""delta_5"": null, ""delta_6"": null, ""delta_7"": null, ""delta_8"": null, ""delta_9"": null, ""door_leading_lower_asym_delta"": null, ""door_leading_upper_asym_delta"": null, ""door_trailing_lower_asym_delta"": null, ""door_trailing_upper_asym_delta"": null, ""firewall_side_asym_delta"": null, ""front_bumper_left_delta"": -329.0, ""front_bumper_right_delta"": -337.0, ""front_engine_block_delta"": null, ""front_engine_front_delta"": null, ""front_firewall_center_delta"": null, ""front_firewall_left_delta"": null, ""front_firewall_right_delta"": null, ""front_left_right_asym_delta"": 8.0, ""front_left_right_bumper_asymmetry"": 8.0, ""front_structural_delta"": -333.0, ""front_structural_delta_median"": -333.0, ""front_total_length_shortening"": 15.0, ""rear_total_length_shortening"": null, ""total_length_shortening"": 15.0}",15.0,-333.0,8.0,,61.84,closingSpeed,17.177777777777777,277076.4103703704,1878.0,1675.0,4637.0,1860.0,2756.0,1228.0,61.84,0.0,270.0,0.0,-49.0,0.0,27.0,,NOT APPLICABLE,DIRECT ENGAGEMENT,NOT APPLICABLE,ITV
3376,11667,4025,1,side,subject_vehicle,A_ProfileValid,1,1,0,0,0,,HYUNDAI,TUCSON,2022,UTILITY VEHICLE,09LPAN3,1,285.0,1100.0,256.0,340.0,59.0,240.0,332.0,198.0,74.0,-8.0,332.0,173.9,207.01521683200008,191290.0,1.9551466359976997,-0.3450258769407706,-0.043624902232127186,0.23722234203148587,0.09349462365591397,0.1827956989247312,0.022179013591008274,0.11041621738192797,"{""a_pillar_base_asym_delta"": null, ""delta_1"": 43.0, ""delta_10"": null, ""delta_11"": null, ""delta_12"": null, ""delta_13"": null, ""delta_14"": null, ""delta_15"": null, ""delta_16"": null, ""delta_17"": null, ""delta_18"": null, ""delta_19"": -10.0, ""delta_2"": null, ""delta_20"": 105.0, ""delta_21"": null, ""delta_3"": null, ""delta_4"": null, ""delta_5"": null, ""delta_6"": null, ""delta_7"": null, ""delta_8"": null, ""delta_9"": null, ""door_leading_lower_asym_delta"": null, ""door_leading_upper_asym_delta"": null, ""door_trailing_lower_asym_delta"": null, ""door_trailing_upper_asym_delta"": null, ""firewall_side_asym_delta"": null, ""front_bumper_left_delta"": 105.0, ""front_bumper_right_delta"": -10.0, ""front_engine_block_delta"": null, ""front_engine_front_delta"": null, ""front_firewall_center_delta"": null, ""front_firewall_left_delta"": null, ""front_firewall_right_delta"": null, ""front_left_right_asym_delta"": 115.0, ""front_left_right_bumper_asymmetry"": 115.0, ""front_structural_delta"": 47.5, ""front_structural_delta_median"": 47.5, ""front_total_length_shortening"": 43.0, ""rear_total_length_shortening"": null, ""total_length_shortening"": 43.0}",43.0,47.5,115.0,,32.27,closingSpeed,8.96388888888889,68700.36493055557,1710.0,1585.0,4637.0,1860.0,2756.0,1231.0,32.27,32.27,270.0,0.0,,285.0,,,NOT APPLICABLE,DIRECT ENGAGEMENT,NOT APPLICABLE,VTP
3377,11668,4026,1,frontal_barrier,subject_vehicle,A_ProfileValid,0,0,0,0,0,,HYUNDAI,TUCSON,2022,UTILITY VEHICLE,12FDEW3,1,0.0,1250.0,,522.0,361.0,412.0,412.0,392.0,374.0,320.0,412.0,386.1,387.14041380357077,482625.0,1.351981351981352,-0.03807303807303807,-0.016466011089667002,0.6720430107526881,0.08326504205305155,0.11257278412766875,0.05595768955178195,,"{""a_pillar_base_asym_delta"": -1.0, ""delta_1"": 442.0, ""delta_10"": 3.0, ""delta_11"": 11.0, ""delta_12"": 25.0, ""delta_13"": 24.0, ""delta_14"": 28.0, ""delta_15"": 18.0, ""delta_16"": -35.0, ""delta_17"": 1.0, ""delta_18"": -33.0, ""delta_19"": 320.0, ""delta_2"": 261.0, ""delta_20"": 361.0, ""delta_21"": 0.0, ""delta_3"": 3.0, ""delta_4"": 8.0, ""delta_5"": 10.0, ""delta_6"": 0.0, ""delta_7"": 4.0, ""delta_8"": 11.0, ""delta_9"": 13.0, ""door_leading_lower_asym_delta"": 4.0, ""door_leading_upper_asym_delta"": 2.0, ""door_trailing_lower_asym_delta"": 8.0, ""door_trailing_upper_asym_delta"": 2.0, ""firewall_side_asym_delta"": -10.0, ""front_bumper_left_delta"": 361.0, ""front_bumper_right_delta"": 320.0, ""front_engine_block_delta"": 0.0, ""front_engine_front_delta"": 261.0, ""front_firewall_center_delta"": 3.0, ""front_firewall_left_delta"": 18.0, ""front_firewall_right_delta"": 28.0, ""front_left_right_asym_delta"": 41.0, ""front_left_right_bumper_asymmetry"": 41.0, ""front_structural_delta"": 144.5, ""front_structural_delta_median"": 144.5, ""front_total_length_shortening"": 442.0, ""rear_total_length_shortening"": null, ""total_length_shortening"": 442.0}",442.0,144.5,41.0,,56.02,closingSpeed,15.561111111111112,213211.4716203704,1761.0,1546.0,4637.0,1860.0,2756.0,1236.0,56.02,56.02,0.0,0.0,,0.0,,,DIRECT ENGAGEMENT,NOT APPLICABLE,NOT APPLICABLE,VTB
2516,11819,2994,1,frontal_barrier,subject_vehicle,A_ProfileValid,0,0,0,0,0,,SUBARU,CROSSTREK,2018,UTILITY VEHICLE,12FDEW3,1,0.0,1365.0,-503.0,498.0,320.0,475.0,498.0,487.0,475.0,396.0,498.0,458.6,461.7425689710664,625989.0,1.0859136502398603,0.012974269515918012,0.012006412658243398,0.7690140845070422,0.10277902285970418,0.11160914388166741,0.07903851617098377,-0.5667605633802817,"{""a_pillar_base_asym_delta"": -2.0, ""delta_1"": 497.0, ""delta_10"": 0.0, ""delta_11"": -1.0, ""delta_12"": 2.0, ""delta_13"": 0.0, ""delta_14"": 21.0, ""delta_15"": 7.0, ""delta_16"": -78.0, ""delta_17"": 13.0, ""delta_18"": -29.0, ""delta_19"": 463.0, ""delta_2"": 239.0, ""delta_20"": 426.0, ""delta_21"": 0.0, ""delta_3"": null, ""delta_4"": 3.0, ""delta_5"": 0.0, ""delta_6"": 0.0, ""delta_7"": 0.0, ""delta_8"": 0.0, ""delta_9"": -1.0, ""door_leading_lower_asym_delta"": 0.0, ""door_leading_upper_asym_delta"": -3.0, ""door_trailing_lower_asym_delta"": -1.0, ""door_trailing_upper_asym_delta"": -1.0, ""firewall_side_asym_delta"": -14.0, ""front_bumper_left_delta"": 426.0, ""front_bumper_right_delta"": 463.0, ""front_engine_block_delta"": 0.0, ""front_engine_front_delta"": 239.0, ""front_firewall_center_delta"": null, ""front_firewall_left_delta"": 7.0, ""front_firewall_right_delta"": 21.0, ""front_left_right_asym_delta"": -37.0, ""front_left_right_bumper_asymmetry"": -37.0, ""front_structural_delta"": 239.0, ""front_structural_delta_median"": 239.0, ""front_total_length_shortening"": 497.0, ""rear_total_length_shortening"": null, ""total_length_shortening"": 497.0}",497.0,239.0,-37.0,,56.28,closingSpeed,15.633333333333333,201019.91388888887,1645.0,1443.0,4462.0,1775.0,2671.0,1185.0,56.28,56.28,0.0,0.0,0.0,0.0,0.0,0.0,DIRECT ENGAGEMENT,NOT APPLICABLE,NOT APPLICABLE,VTB
2518,11820,2997,2,side_impactor,subject_vehicle,A_ProfileValid,0,0,0,0,0,,SUBARU,CROSSTREK,2018,UTILITY VEHICLE,09LPEW2,1,297.0,2700.0,-204.0,178.0,11.0,124.0,173.0,161.0,200.0,93.0,200.0,142.0,152.05985663547102,383400.0,1.2535211267605635,0.15211267605633802,0.07174483152556387,0.6049742325789828,0.07995495495495496,0.10022522522522523,0.04837068751476101,-0.09141832847860183,"{""a_pillar_base_asym_delta"": 5.0, ""delta_1"": 5.0, ""delta_10"": -9.0, ""delta_11"": -10.0, ""delta_12"": -5.0, ""delta_13"": 0.0, ""delta_14"": 0.0, ""delta_15"": 32.0, ""delta_16"": 8.0, ""delta_17"": 47.0, ""delta_18"": -5.0, ""delta_19"": -4.0, ""delta_2"": -7.0, ""delta_20"": 4.0, ""delta_21"": 139.0, ""delta_3"": null, ""delta_4"": -3.0, ""delta_5"": 0.0, ""delta_6"": -10.0, ""delta_7"": -12.0, ""delta_8"": -12.0, ""delta_9"": -2.0, ""door_leading_lower_asym_delta"": -2.0, ""door_leading_upper_asym_delta"": 3.0, ""door_trailing_lower_asym_delta"": -1.0, ""door_trailing_upper_asym_delta"": 10.0, ""firewall_side_asym_delta"": 32.0, ""front_bumper_left_delta"": 4.0, ""front_bumper_right_delta"": -4.0, ""front_engine_block_delta"": 139.0, ""front_engine_front_delta"": -7.0, ""front_firewall_center_delta"": null, ""front_firewall_left_delta"": 32.0, ""front_firewall_right_delta"": 0.0, ""front_left_right_asym_delta"": 8.0, ""front_left_right_bumper_asymmetry"": 8.0, ""front_structural_delta"": 0.0, ""front_structural_delta_median"": 0.0, ""front_total_length_shortening"": 5.0, ""rear_total_length_shortening"": null, ""total_length_shortening"": 5.0}",5.0,0.0,8.0,,61.93,closingSpeed,17.202777777777776,239411.87068672833,1618.0,1424.0,4463.0,1776.0,2669.0,1240.0,61.93,0.0,270.0,0.0,0.0,0.0,27.0,0.0,NOT APPLICABLE,DIRECT ENGAGEMENT,DIRECT ENGAGEMENT,ITV
2519,11821,2998,1,frontal_barrier,subject_vehicle,A_ProfileValid,0,0,0,0,0,,AUDI,Q7,2018,UTILITY VEHICLE,12FDEW2,1,0.0,1622.0,0.0,556.0,334.0,540.0,556.0,543.0,519.0,351.0,556.0,500.09999999999997,506.4236368891168,811162.2,1.1117776444711058,-0.008898220355928842,-0.002221927802578545,0.8292433537832311,0.09922619047619047,0.11031746031746031,0.0822826589736099,0.0,"{""a_pillar_base_asym_delta"": 5.0, ""delta_1"": 538.0, ""delta_10"": 14.0, ""delta_11"": 7.0, ""delta_12"": -9.0, ""delta_13"": -4.0, ""delta_14"": 7.0, ""delta_15"": 14.0, ""delta_16"": -48.0, ""delta_17"": -10.0, ""delta_18"": -46.0, ""delta_19"": 351.0, ""delta_2"": 294.0, ""delta_20"": 334.0, ""delta_21"": 0.0, ""delta_3"": null, ""delta_4"": 9.0, ""delta_5"": 7.0, ""delta_6"": 9.0, ""delta_7"": -2.0, ""delta_8"": 17.0, ""delta_9"": 8.0, ""door_leading_lower_asym_delta"": -11.0, ""door_leading_upper_asym_delta"": -2.0, ""door_trailing_lower_asym_delta"": -7.0, ""door_trailing_upper_asym_delta"": -9.0, ""firewall_side_asym_delta"": 7.0, ""front_bumper_left_delta"": 334.0, ""front_bumper_right_delta"": 351.0, ""front_engine_block_delta"": 0.0, ""front_engine_front_delta"": 294.0, ""front_firewall_center_delta"": null, ""front_firewall_left_delta"": 14.0, ""front_firewall_right_delta"": 7.0, ""front_left_right_asym_delta"": -17.0, ""front_left_right_bumper_asymmetry"": -17.0, ""front_structural_delta"": 294.0, ""front_structural_delta_median"": 294.0, ""front_total_length_shortening"": 538.0, ""rear_total_length_shortening"": null, ""total_length_shortening"": 538.0}",538.0,294.0,-17.0,,56.21,closingSpeed,15.613888888888889,290358.0897453704,2382.0,2126.0,5040.0,1956.0,2992.0,1503.0,56.21,56.21,0.0,0.0,0.0,0.0,0.0,0.0,DIRECT ENGAGEMENT,NOT APPLICABLE,NOT APPLICABLE,VTB
2520,11824,3000,2,side_impactor,subject_vehicle,A_ProfileValid,1,1,0,0,0,,AUDI,Q7,2018,UTILITY VEHICLE,10LPEW2,1,297.0,2127.0,132.0,197.0,-43.0,184.0,179.0,197.0,181.0,41.0,197.0,148.0,166.87240634688527,314796.0,1.3310810810810811,0.07094594594594594,0.02505381202097619,0.42328358208955225,0.07566462167689161,0.10071574642126789,0.032027592100845464,0.05253731343283582,"{""a_pillar_base_asym_delta"": 0.0, ""delta_1"": -19.0, ""delta_10"": 0.0, ""delta_11"": 0.0, ""delta_12"": 0.0, ""delta_13"": 0.0, ""delta_14"": 0.0, ""delta_15"": 0.0, ""delta_16"": 0.0, ""delta_17"": 0.0, ""delta_18"": 0.0, ""delta_19"": -1.0, ""delta_2"": 0.0, ""delta_20"": 3.0, ""delta_21"": 0.0, ""delta_3"": null, ""delta_4"": 0.0, ""delta_5"": 0.0, ""delta_6"": 0.0, ""delta_7"": 0.0, ""delta_8"": 0.0, ""delta_9"": 0.0, ""door_leading_lower_asym_delta"": 0.0, ""door_leading_upper_asym_delta"": 0.0, ""door_trailing_lower_asym_delta"": 0.0, ""door_trailing_upper_asym_delta"": 0.0, ""firewall_side_asym_delta"": 0.0, ""front_bumper_left_delta"": 3.0, ""front_bumper_right_delta"": -1.0, ""front_engine_block_delta"": 0.0, ""front_engine_front_delta"": 0.0, ""front_firewall_center_delta"": null, ""front_firewall_left_delta"": 0.0, ""front_firewall_right_delta"": 0.0, ""front_left_right_asym_delta"": 4.0, ""front_left_right_bumper_asymmetry"": 4.0, ""front_structural_delta"": 0.0, ""front_structural_delta_median"": 0.0, ""front_total_length_shortening"": -19.0, ""rear_total_length_shortening"": null, ""total_length_shortening"": -19.0}",-19.0,0.0,4.0,,61.69,closingSpeed,17.13611111111111,349439.10177469125,2380.0,2134.0,5025.0,1956.0,2992.0,1504.0,61.69,0.0,270.0,0.0,158.0,0.0,27.0,0.0,NOT APPLICABLE,DIRECT ENGAGEMENT,NOT APPLICABLE,ITV
2521,11825,3001,1,side,subject_vehicle,A_ProfileValid,1,1,0,0,0,,AUDI,Q7,2018,UTILITY VEHICLE,09LPAN3,1,285.0,1097.0,338.0,367.0,109.0,287.0,353.0,205.0,86.0,-17.0,353.0,195.39999999999998,229.12180166889402,214353.8,1.8781985670419654,-0.38382804503582396,-0.04763906160090032,0.21830845771144278,0.09989775051124743,0.18762781186094069,0.021808523842952923,0.1345273631840796,"{""a_pillar_base_asym_delta"": 0.0, ""delta_1"": 11.0, ""delta_10"": 0.0, ""delta_11"": 0.0, ""delta_12"": 0.0, ""delta_13"": 0.0, ""delta_14"": 0.0, ""delta_15"": 0.0, ""delta_16"": 0.0, ""delta_17"": 0.0, ""delta_18"": 0.0, ""delta_19"": -8.0, ""delta_2"": 0.0, ""delta_20"": 38.0, ""delta_21"": 0.0, ""delta_3"": null, ""delta_4"": 0.0, ""delta_5"": 0.0, ""delta_6"": 0.0, ""delta_7"": 0.0, ""delta_8"": 0.0, ""delta_9"": 0.0, ""door_leading_lower_asym_delta"": 0.0, ""door_leading_upper_asym_delta"": 0.0, ""door_trailing_lower_asym_delta"": 0.0, ""door_trailing_upper_asym_delta"": 0.0, ""firewall_side_asym_delta"": 0.0, ""front_bumper_left_delta"": 38.0, ""front_bumper_right_delta"": -8.0, ""front_engine_block_delta"": 0.0, ""front_engine_front_delta"": 0.0, ""front_firewall_center_delta"": null, ""front_firewall_left_delta"": 0.0, ""front_firewall_right_delta"": 0.0, ""front_left_right_asym_delta"": 46.0, ""front_left_right_bumper_asymmetry"": 46.0, ""front_structural_delta"": 0.0, ""front_structural_delta_median"": 0.0, ""front_total_length_shortening"": 11.0, ""rear_total_length_shortening"": null, ""total_length_shortening"": 11.0}",11.0,0.0,46.0,,32.29,closingSpeed,8.969444444444443,94208.04329475306,2342.0,2173.0,5025.0,1956.0,2992.0,1494.0,32.29,32.29,270.0,0.0,0.0,285.0,0.0,0.0,NOT APPLICABLE,DIRECT ENGAGEMENT,NOT APPLICABLE,VTP
2317,11827,2778,1,frontal_barrier,subject_vehicle,D_DeltaOnly,0,0,0,0,0,,OTHER,OTHER,2020,OTHER,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,"{""a_pillar_base_asym_delta"": -25.0, ""delta_1"": -7.0, ""delta_10"": -31.0, ""delta_11"": 6.0, ""delta_12"": 8.0, ""delta_13"": -17.0, ""delta_14"": -17.0, ""delta_15"": -14.0, ""delta_16"": -14.0, ""delta_17"": -24.0, ""delta_18"": 18.0, ""delta_19"": 13.0, ""delta_2"": -12.0, ""delta_20"": -31.0, ""delta_21"": -37.0, ""delta_3"": -9.0, ""delta_4"": -9.0, ""delta_5"": 2.0, ""delta_6"": -1.0, ""delta_7"": 1.0, ""delta_8"": -1.0, ""delta_9"": -29.0, ""door_leading_lower_asym_delta"": 2.0, ""door_leading_upper_asym_delta"": 11.0, ""door_trailing_lower_asym_delta"": 37.0, ""door_trailing_upper_asym_delta"": -28.0, ""firewall_side_asym_delta"": 3.0, ""front_bumper_left_delta"": -31.0, ""front_bumper_right_delta"": 13.0, ""front_engine_block_delta"": -37.0, ""front_engine_front_delta"": -12.0, ""front_firewall_center_delta"": -9.0, ""front_firewall_left_delta"": -14.0, ""front_firewall_right_delta"": -17.0, ""front_left_right_asym_delta"": -44.0, ""front_left_right_bumper_asymmetry"": -44.0, ""front_structural_delta"": -13.0, ""front_structural_delta_median"": -13.0, ""front_total_length_shortening"": -7.0, ""rear_total_length_shortening"": null, ""total_length_shortening"": -7.0}",-7.0,-13.0,-44.0,,90.0,closingSpeed,25.0,500000.0,1600.0,,0.0,1800.0,0.0,0.0,90.0,90.0,15.0,-15.0,0.0,15.0,0.0,0.0,UNKNOWN,UNKNOWN,UNKNOWN,ITV
