test_id,test_no,vehicle_id,impact_family,vehicle_role,quality_tier,outlier_type,metric,value,comparator,VDI,PDOF,CRHDST,C_profile_max_mm,reason
1434,8779,1710,side_impactor,impactor_vehicle,X_Exclude,flag_pdof_family_mismatch,flag_pdof_family_mismatch,1,,,,,,not_subject_vehicle
1437,8782,1714,side_impactor,impactor_vehicle,X_Exclude,flag_crhdst_lt_dpdmax,flag_crhdst_lt_dpdmax,1,,,,,,not_subject_vehicle
1437,8782,1714,side_impactor,impactor_vehicle,X_Exclude,flag_pdof_family_mismatch,flag_pdof_family_mismatch,1,,,,,,not_subject_vehicle
1439,8784,1717,side_impactor,impactor_vehicle,X_Exclude,flag_lencnt_out_of_range,flag_lencnt_out_of_range,1,,,,,,not_subject_vehicle
1439,8784,1717,side_impactor,impactor_vehicle,X_Exclude,flag_pdof_family_mismatch,flag_pdof_family_mismatch,1,,,,,,not_subject_vehicle
1441,8785,1721,side,subject_vehicle,B_ProfilePartial,flag_lencnt_out_of_range,flag_lencnt_out_of_range,1,,,345.0,418.0,401.0,flag_lencnt_out_of_range
1441,8785,1721,side,subject_vehicle,B_ProfilePartial,flag_pdof_family_mismatch,flag_pdof_family_mismatch,1,,,345.0,418.0,401.0,flag_pdof_family_mismatch
1450,8786,1730,side_impactor,impactor_vehicle,X_Exclude,flag_crhdst_lt_dpdmax,flag_crhdst_lt_dpdmax,1,,,,,,not_subject_vehicle
1450,8786,1730,side_impactor,impactor_vehicle,X_Exclude,flag_pdof_family_mismatch,flag_pdof_family_mismatch,1,,,,,,not_subject_vehicle
1467,8876,1754,side_impactor,impactor_vehicle,X_Exclude,flag_crhdst_lt_dpdmax,flag_crhdst_lt_dpdmax,1,,,,,,not_subject_vehicle
1467,8876,1754,side_impactor,impactor_vehicle,X_Exclude,flag_lencnt_out_of_range,flag_lencnt_out_of_range,1,,,,,,not_subject_vehicle
1467,8876,1754,side_impactor,impactor_vehicle,X_Exclude,flag_pdof_family_mismatch,flag_pdof_family_mismatch,1,,,,,,not_subject_vehicle
1472,8879,1762,side_impactor,impactor_vehicle,X_Exclude,flag_crhdst_lt_dpdmax,flag_crhdst_lt_dpdmax,1,,,,,,not_subject_vehicle
1472,8879,1762,side_impactor,impactor_vehicle,X_Exclude,flag_lencnt_out_of_range,flag_lencnt_out_of_range,1,,,,,,not_subject_vehicle
1472,8879,1762,side_impactor,impactor_vehicle,X_Exclude,flag_pdof_family_mismatch,flag_pdof_family_mismatch,1,,,,,,not_subject_vehicle
1431,8883,1706,side_impactor,impactor_vehicle,X_Exclude,flag_crhdst_lt_dpdmax,flag_crhdst_lt_dpdmax,1,,,,,,not_subject_vehicle
1431,8883,1706,side_impactor,impactor_vehicle,X_Exclude,flag_pdof_family_mismatch,flag_pdof_family_mismatch,1,,,,,,not_subject_vehicle
1485,8907,1777,side_impactor,impactor_vehicle,X_Exclude,flag_crhdst_lt_dpdmax,flag_crhdst_lt_dpdmax,1,,,,,,not_subject_vehicle
1485,8907,1777,side_impactor,impactor_vehicle,X_Exclude,flag_lencnt_out_of_range,flag_lencnt_out_of_range,1,,,,,,not_subject_vehicle
1485,8907,1777,side_impactor,impactor_vehicle,X_Exclude,flag_pdof_family_mismatch,flag_pdof_family_mismatch,1,,,,,,not_subject_vehicle
1490,8937,1783,side_impactor,impactor_vehicle,X_Exclude,flag_crhdst_lt_dpdmax,flag_crhdst_lt_dpdmax,1,,,,,,not_subject_vehicle
1490,8937,1783,side_impactor,impactor_vehicle,X_Exclude,flag_lencnt_out_of_range,flag_lencnt_out_of_range,1,,,,,,not_subject_vehicle
1490,8937,1783,side_impactor,impactor_vehicle,X_Exclude,flag_pdof_family_mismatch,flag_pdof_family_mismatch,1,,,,,,not_subject_vehicle
1495,8939,1789,side_impactor,impactor_vehicle,X_Exclude,flag_crhdst_lt_dpdmax,flag_crhdst_lt_dpdmax,1,,,,,,not_subject_vehicle
1495,8939,1789,side_impactor,impactor_vehicle,X_Exclude,flag_lencnt_out_of_range,flag_lencnt_out_of_range,1,,,,,,not_subject_vehicle
1495,8939,1789,side_impactor,impactor_vehicle,X_Exclude,flag_pdof_family_mismatch,flag_pdof_family_mismatch,1,,,,,,not_subject_vehicle
1501,8950,1796,side_impactor,impactor_vehicle,X_Exclude,flag_crhdst_lt_dpdmax,flag_crhdst_lt_dpdmax,1,,,,,,not_subject_vehicle
1501,8950,1796,side_impactor,impactor_vehicle,X_Exclude,flag_pdof_family_mismatch,flag_pdof_family_mismatch,1,,,,,,not_subject_vehicle
1502,8980,1798,side_impactor,impactor_vehicle,X_Exclude,flag_crhdst_lt_dpdmax,flag_crhdst_lt_dpdmax,1,,,,,,not_subject_vehicle
1502,8980,1798,side_impactor,impactor_vehicle,X_Exclude,flag_lencnt_out_of_range,flag_lencnt_out_of_range,1,,,,,,not_subject_vehicle
1502,8980,1798,side_impactor,impactor_vehicle,X_Exclude,flag_pdof_family_mismatch,flag_pdof_family_mismatch,1,,,,,,not_subject_vehicle
1506,8983,1803,side_impactor,impactor_vehicle,X_Exclude,flag_crhdst_lt_dpdmax,flag_crhdst_lt_dpdmax,1,,,,,,not_subject_vehicle
1506,8983,1803,side_impactor,impactor_vehicle,X_Exclude,flag_lencnt_out_of_range,flag_lencnt_out_of_range,1,,,,,,not_subject_vehicle
1506,8983,1803,side_impactor,impactor_vehicle,X_Exclude,flag_pdof_family_mismatch,flag_pdof_family_mismatch,1,,,,,,not_subject_vehicle
1507,8985,1805,side,subject_vehicle,A_ProfileValid,flag_crhdst_lt_dpdmax,flag_crhdst_lt_dpdmax,1,,09LPAN3,285.0,349.0,409.0,flag_crhdst_lt_dpdmax
1513,8989,1814,side_impactor,impactor_vehicle,X_Exclude,flag_crhdst_lt_dpdmax,flag_crhdst_lt_dpdmax,1,,,,,,not_subject_vehicle
1513,8989,1814,side_impactor,impactor_vehicle,X_Exclude,flag_pdof_family_mismatch,flag_pdof_family_mismatch,1,,,,,,not_subject_vehicle
1516,8991,1819,side_impactor,impactor_vehicle,X_Exclude,flag_crhdst_lt_dpdmax,flag_crhdst_lt_dpdmax,1,,,,,,not_subject_vehicle
1516,8991,1819,side_impactor,impactor_vehicle,X_Exclude,flag_pdof_family_mismatch,flag_pdof_family_mismatch,1,,,,,,not_subject_vehicle
1523,8992,1827,side_impactor,impactor_vehicle,X_Exclude,flag_crhdst_lt_dpdmax,flag_crhdst_lt_dpdmax,1,,,,,,not_subject_vehicle
1523,8992,1827,side_impactor,impactor_vehicle,X_Exclude,flag_pdof_family_mismatch,flag_pdof_family_mismatch,1,,,,,,not_subject_vehicle
1524,8995,1829,side,subject_vehicle,A_ProfileValid,flag_side_imppnt_mismatch,flag_side_imppnt_mismatch,1,,09LPAN3,285.0,422.0,386.0,flag_side_imppnt_mismatch
1525,8997,1830,side_impactor,impactor_vehicle,X_Exclude,flag_crhdst_lt_dpdmax,flag_crhdst_lt_dpdmax,1,,,,,,not_subject_vehicle
1525,8997,1830,side_impactor,impactor_vehicle,X_Exclude,flag_lencnt_out_of_range,flag_lencnt_out_of_range,1,,,,,,not_subject_vehicle
1525,8997,1830,side_impactor,impactor_vehicle,X_Exclude,flag_pdof_family_mismatch,flag_pdof_family_mismatch,1,,,,,,not_subject_vehicle
1539,9001,1845,side_impactor,impactor_vehicle,X_Exclude,flag_crhdst_lt_dpdmax,flag_crhdst_lt_dpdmax,1,,,,,,not_subject_vehicle
1539,9001,1845,side_impactor,impactor_vehicle,X_Exclude,flag_lencnt_out_of_range,flag_lencnt_out_of_range,1,,,,,,not_subject_vehicle
1539,9001,1845,side_impactor,impactor_vehicle,X_Exclude,flag_pdof_family_mismatch,flag_pdof_family_mismatch,1,,,,,,not_subject_vehicle
1549,9006,1857,side_impactor,impactor_vehicle,X_Exclude,flag_crhdst_lt_dpdmax,flag_crhdst_lt_dpdmax,1,,,,,,not_subject_vehicle
1549,9006,1857,side_impactor,impactor_vehicle,X_Exclude,flag_pdof_family_mismatch,flag_pdof_family_mismatch,1,,,,,,not_subject_vehicle
1551,9008,1860,side_impactor,impactor_vehicle,X_Exclude,flag_crhdst_lt_dpdmax,flag_crhdst_lt_dpdmax,1,,,,,,not_subject_vehicle
1551,9008,1860,side_impactor,impactor_vehicle,X_Exclude,flag_lencnt_out_of_range,flag_lencnt_out_of_range,1,,,,,,not_subject_vehicle
1551,9008,1860,side_impactor,impactor_vehicle,X_Exclude,flag_pdof_family_mismatch,flag_pdof_family_mismatch,1,,,,,,not_subject_vehicle
1562,9013,1872,side_impactor,impactor_vehicle,X_Exclude,flag_crhdst_lt_dpdmax,flag_crhdst_lt_dpdmax,1,,,,,,not_subject_vehicle
1562,9013,1872,side_impactor,impactor_vehicle,X_Exclude,flag_pdof_family_mismatch,flag_pdof_family_mismatch,1,,,,,,not_subject_vehicle
1566,9015,1878,side_impactor,impactor_vehicle,X_Exclude,flag_crhdst_lt_dpdmax,flag_crhdst_lt_dpdmax,1,,,,,,not_subject_vehicle
1566,9015,1878,side_impactor,impactor_vehicle,X_Exclude,flag_lencnt_out_of_range,flag_lencnt_out_of_range,1,,,,,,not_subject_vehicle
1566,9015,1878,side_impactor,impactor_vehicle,X_Exclude,flag_pdof_family_mismatch,flag_pdof_family_mismatch,1,,,,,,not_subject_vehicle
1582,9032,1897,side_impactor,impactor_vehicle,X_Exclude,flag_crhdst_lt_dpdmax,flag_crhdst_lt_dpdmax,1,,,,,,not_subject_vehicle
1582,9032,1897,side_impactor,impactor_vehicle,X_Exclude,flag_lencnt_out_of_range,flag_lencnt_out_of_range,1,,,,,,not_subject_vehicle
1582,9032,1897,side_impactor,impactor_vehicle,X_Exclude,flag_pdof_family_mismatch,flag_pdof_family_mismatch,1,,,,,,not_subject_vehicle
1583,9034,1899,side,subject_vehicle,B_ProfilePartial,flag_pdof_family_mismatch,flag_pdof_family_mismatch,1,,09LPAN0,0.0,250.0,194.0,flag_pdof_family_mismatch
1588,9036,1904,side_impactor,impactor_vehicle,X_Exclude,flag_pdof_family_mismatch,flag_pdof_family_mismatch,1,,,,,,not_subject_vehicle
1584,9037,1900,static_airbag,subject_vehicle,X_Exclude,flag_lencnt_out_of_range,flag_lencnt_out_of_range,1,,,,,,audit_only_family
1585,9038,1901,static_airbag,subject_vehicle,X_Exclude,flag_lencnt_out_of_range,flag_lencnt_out_of_range,1,,,,,,audit_only_family
1587,9039,1903,static_airbag,subject_vehicle,X_Exclude,flag_lencnt_out_of_range,flag_lencnt_out_of_range,1,,,,,,audit_only_family
1590,9040,1907,static_airbag,subject_vehicle,X_Exclude,flag_lencnt_out_of_range,flag_lencnt_out_of_range,1,,,,,,audit_only_family
1591,9041,1908,static_airbag,subject_vehicle,X_Exclude,flag_lencnt_out_of_range,flag_lencnt_out_of_range,1,,,,,,audit_only_family
1593,9045,1910,side,subject_vehicle,B_ProfilePartial,flag_pdof_family_mismatch,flag_pdof_family_mismatch,1,,09LPAN3,0.0,340.0,340.0,flag_pdof_family_mismatch
1594,9046,1911,side_impactor,impactor_vehicle,X_Exclude,flag_crhdst_lt_dpdmax,flag_crhdst_lt_dpdmax,1,,,,,,not_subject_vehicle
1594,9046,1911,side_impactor,impactor_vehicle,X_Exclude,flag_pdof_family_mismatch,flag_pdof_family_mismatch,1,,,,,,not_subject_vehicle
1597,9050,1915,side_impactor,impactor_vehicle,X_Exclude,flag_crhdst_lt_dpdmax,flag_crhdst_lt_dpdmax,1,,,,,,not_subject_vehicle
1597,9050,1915,side_impactor,impactor_vehicle,X_Exclude,flag_lencnt_out_of_range,flag_lencnt_out_of_range,1,,,,,,not_subject_vehicle
1597,9050,1915,side_impactor,impactor_vehicle,X_Exclude,flag_pdof_family_mismatch,flag_pdof_family_mismatch,1,,,,,,not_subject_vehicle
1600,9052,1919,side_impactor,impactor_vehicle,X_Exclude,flag_pdof_family_mismatch,flag_pdof_family_mismatch,1,,,,,,not_subject_vehicle
1602,9054,1922,side_impactor,impactor_vehicle,X_Exclude,flag_crhdst_lt_dpdmax,flag_crhdst_lt_dpdmax,1,,,,,,not_subject_vehicle
1602,9054,1922,side_impactor,impactor_vehicle,X_Exclude,flag_lencnt_out_of_range,flag_lencnt_out_of_range,1,,,,,,not_subject_vehicle
1602,9054,1922,side_impactor,impactor_vehicle,X_Exclude,flag_pdof_family_mismatch,flag_pdof_family_mismatch,1,,,,,,not_subject_vehicle
1609,9056,1930,side_impactor,impactor_vehicle,X_Exclude,flag_crhdst_lt_dpdmax,flag_crhdst_lt_dpdmax,1,,,,,,not_subject_vehicle
1609,9056,1930,side_impactor,impactor_vehicle,X_Exclude,flag_lencnt_out_of_range,flag_lencnt_out_of_range,1,,,,,,not_subject_vehicle
1609,9056,1930,side_impactor,impactor_vehicle,X_Exclude,flag_pdof_family_mismatch,flag_pdof_family_mismatch,1,,,,,,not_subject_vehicle
1610,9057,1932,static_airbag,subject_vehicle,X_Exclude,flag_lencnt_out_of_range,flag_lencnt_out_of_range,1,,,,,,audit_only_family
1611,9058,1933,static_airbag,subject_vehicle,X_Exclude,flag_lencnt_out_of_range,flag_lencnt_out_of_range,1,,,,,,audit_only_family
1613,9060,1935,side_impactor,impactor_vehicle,X_Exclude,flag_crhdst_lt_dpdmax,flag_crhdst_lt_dpdmax,1,,,,,,not_subject_vehicle
1613,9060,1935,side_impactor,impactor_vehicle,X_Exclude,flag_pdof_family_mismatch,flag_pdof_family_mismatch,1,,,,,,not_subject_vehicle
1613,9060,1936,side_impactor,subject_vehicle,A_ProfileValid,flag_side_imppnt_mismatch,flag_side_imppnt_mismatch,1,,10LPAW3,297.0,175.0,175.0,flag_side_imppnt_mismatch
1618,9063,1941,side_impactor,impactor_vehicle,X_Exclude,flag_crhdst_lt_dpdmax,flag_crhdst_lt_dpdmax,1,,,,,,not_subject_vehicle
1618,9063,1941,side_impactor,impactor_vehicle,X_Exclude,flag_pdof_family_mismatch,flag_pdof_family_mismatch,1,,,,,,not_subject_vehicle
1619,9064,1943,side_impactor,impactor_vehicle,X_Exclude,flag_crhdst_lt_dpdmax,flag_crhdst_lt_dpdmax,1,,,,,,not_subject_vehicle
1619,9064,1943,side_impactor,impactor_vehicle,X_Exclude,flag_lencnt_out_of_range,flag_lencnt_out_of_range,1,,,,,,not_subject_vehicle
1619,9064,1943,side_impactor,impactor_vehicle,X_Exclude,flag_pdof_family_mismatch,flag_pdof_family_mismatch,1,,,,,,not_subject_vehicle
1623,9067,1948,side_impactor,impactor_vehicle,X_Exclude,flag_crhdst_lt_dpdmax,flag_crhdst_lt_dpdmax,1,,,,,,not_subject_vehicle
1623,9067,1948,side_impactor,impactor_vehicle,X_Exclude,flag_lencnt_out_of_range,flag_lencnt_out_of_range,1,,,,,,not_subject_vehicle
1623,9067,1948,side_impactor,impactor_vehicle,X_Exclude,flag_pdof_family_mismatch,flag_pdof_family_mismatch,1,,,,,,not_subject_vehicle
1626,9071,1952,side,subject_vehicle,B_ProfilePartial,flag_pdof_family_mismatch,flag_pdof_family_mismatch,1,,09LPAN3,0.0,340.0,340.0,flag_pdof_family_mismatch
1628,9073,1954,side_impactor,impactor_vehicle,X_Exclude,flag_crhdst_lt_dpdmax,flag_crhdst_lt_dpdmax,1,,,,,,not_subject_vehicle
1628,9073,1954,side_impactor,impactor_vehicle,X_Exclude,flag_lencnt_out_of_range,flag_lencnt_out_of_range,1,,,,,,not_subject_vehicle
1628,9073,1954,side_impactor,impactor_vehicle,X_Exclude,flag_pdof_family_mismatch,flag_pdof_family_mismatch,1,,,,,,not_subject_vehicle
1629,9074,1956,side_impactor,impactor_vehicle,X_Exclude,flag_pdof_family_mismatch,flag_pdof_family_mismatch,1,,,,,,not_subject_vehicle
1635,9082,1963,side,subject_vehicle,B_ProfilePartial,flag_pdof_family_mismatch,flag_pdof_family_mismatch,1,,09LPAN3,0.0,253.0,253.0,flag_pdof_family_mismatch
1636,9083,1964,side_impactor,impactor_vehicle,X_Exclude,flag_pdof_family_mismatch,flag_pdof_family_mismatch,1,,,,,,not_subject_vehicle
1638,9084,1967,side_impactor,impactor_vehicle,X_Exclude,flag_pdof_family_mismatch,flag_pdof_family_mismatch,1,,,,,,not_subject_vehicle
1638,9084,1967,side_impactor,impactor_vehicle,X_Exclude,flag_side_imppnt_mismatch,flag_side_imppnt_mismatch,1,,,,,,not_subject_vehicle
1639,9085,1969,side,subject_vehicle,B_ProfilePartial,flag_pdof_family_mismatch,flag_pdof_family_mismatch,1,,09LPAN3,0.0,348.0,348.0,flag_pdof_family_mismatch
1641,9087,1971,side_impactor,impactor_vehicle,X_Exclude,flag_crhdst_lt_dpdmax,flag_crhdst_lt_dpdmax,1,,,,,,not_subject_vehicle
1641,9087,1971,side_impactor,impactor_vehicle,X_Exclude,flag_lencnt_out_of_range,flag_lencnt_out_of_range,1,,,,,,not_subject_vehicle
1641,9087,1971,side_impactor,impactor_vehicle,X_Exclude,flag_pdof_family_mismatch,flag_pdof_family_mismatch,1,,,,,,not_subject_vehicle
1643,9098,1974,static_airbag,subject_vehicle,X_Exclude,flag_lencnt_out_of_range,flag_lencnt_out_of_range,1,,,,,,audit_only_family
1646,9099,1977,side_impactor,impactor_vehicle,X_Exclude,flag_crhdst_lt_dpdmax,flag_crhdst_lt_dpdmax,1,,,,,,not_subject_vehicle
1646,9099,1977,side_impactor,impactor_vehicle,X_Exclude,flag_lencnt_out_of_range,flag_lencnt_out_of_range,1,,,,,,not_subject_vehicle
1646,9099,1977,side_impactor,impactor_vehicle,X_Exclude,flag_pdof_family_mismatch,flag_pdof_family_mismatch,1,,,,,,not_subject_vehicle
1646,9099,1977,side_impactor,impactor_vehicle,X_Exclude,flag_side_imppnt_mismatch,flag_side_imppnt_mismatch,1,,,,,,not_subject_vehicle
1646,9099,1978,side_impactor,subject_vehicle,A_ProfileValid,flag_side_imppnt_mismatch,flag_side_imppnt_mismatch,1,,10LPEW2,297.0,284.0,217.0,flag_side_imppnt_mismatch
1645,9112,1976,static_airbag,subject_vehicle,X_Exclude,flag_lencnt_out_of_range,flag_lencnt_out_of_range,1,,,,,,audit_only_family
1637,9113,1966,static_airbag,subject_vehicle,X_Exclude,flag_lencnt_out_of_range,flag_lencnt_out_of_range,1,,,,,,audit_only_family
1654,9115,1986,side_impactor,impactor_vehicle,X_Exclude,flag_crhdst_lt_dpdmax,flag_crhdst_lt_dpdmax,1,,,,,,not_subject_vehicle
1654,9115,1986,side_impactor,impactor_vehicle,X_Exclude,flag_pdof_family_mismatch,flag_pdof_family_mismatch,1,,,,,,not_subject_vehicle
1649,9116,1981,static_airbag,subject_vehicle,X_Exclude,flag_lencnt_out_of_range,flag_lencnt_out_of_range,1,,,,,,audit_only_family
1650,9117,1982,static_airbag,subject_vehicle,X_Exclude,flag_lencnt_out_of_range,flag_lencnt_out_of_range,1,,,,,,audit_only_family
1651,9118,1983,static_airbag,subject_vehicle,X_Exclude,flag_lencnt_out_of_range,flag_lencnt_out_of_range,1,,,,,,audit_only_family
1652,9119,1984,static_airbag,subject_vehicle,X_Exclude,flag_lencnt_out_of_range,flag_lencnt_out_of_range,1,,,,,,audit_only_family
1109,9130,1310,research_other,subject_vehicle,X_Exclude,flag_crhdst_lt_dpdmax,flag_crhdst_lt_dpdmax,1,,,,,,audit_only_family
1115,9131,1317,research_other,subject_vehicle,X_Exclude,flag_crhdst_lt_dpdmax,flag_crhdst_lt_dpdmax,1,,,,,,audit_only_family
1156,9134,1365,research_other,subject_vehicle,D_DeltaOnly,flag_crhdst_lt_dpdmax,flag_crhdst_lt_dpdmax,1,,,,,,audit_only_family
1263,9146,1514,research_other,subject_vehicle,D_DeltaOnly,flag_crhdst_lt_dpdmax,flag_crhdst_lt_dpdmax,1,,,,,,audit_only_family
1266,9147,1518,research_other,subject_vehicle,X_Exclude,flag_crhdst_lt_dpdmax,flag_crhdst_lt_dpdmax,1,,,,,,audit_only_family
1268,9148,1521,research_other,subject_vehicle,D_DeltaOnly,flag_crhdst_lt_dpdmax,flag_crhdst_lt_dpdmax,1,,,,,,audit_only_family
1280,9150,1539,research_other,subject_vehicle,X_Exclude,flag_crhdst_lt_dpdmax,flag_crhdst_lt_dpdmax,1,,,,,,audit_only_family
1576,9154,1890,research_other,subject_vehicle,X_Exclude,flag_crhdst_lt_dpdmax,flag_crhdst_lt_dpdmax,1,,,,,,audit_only_family
1579,9155,1894,research_other,subject_vehicle,A_ProfileValid,flag_crhdst_lt_dpdmax,flag_crhdst_lt_dpdmax,1,,,,,,audit_only_family
1666,9159,1999,side_impactor,impactor_vehicle,X_Exclude,flag_crhdst_lt_dpdmax,flag_crhdst_lt_dpdmax,1,,,,,,not_subject_vehicle
1666,9159,1999,side_impactor,impactor_vehicle,X_Exclude,flag_lencnt_out_of_range,flag_lencnt_out_of_range,1,,,,,,not_subject_vehicle
1666,9159,1999,side_impactor,impactor_vehicle,X_Exclude,flag_pdof_family_mismatch,flag_pdof_family_mismatch,1,,,,,,not_subject_vehicle
1672,9162,2006,side_impactor,impactor_vehicle,X_Exclude,flag_crhdst_lt_dpdmax,flag_crhdst_lt_dpdmax,1,,,,,,not_subject_vehicle
1672,9162,2006,side_impactor,impactor_vehicle,X_Exclude,flag_lencnt_out_of_range,flag_lencnt_out_of_range,1,,,,,,not_subject_vehicle
1672,9162,2006,side_impactor,impactor_vehicle,X_Exclude,flag_pdof_family_mismatch,flag_pdof_family_mismatch,1,,,,,,not_subject_vehicle
1658,9164,1991,static_airbag,subject_vehicle,X_Exclude,flag_lencnt_out_of_range,flag_lencnt_out_of_range,1,,,,,,audit_only_family
1660,9165,1993,static_airbag,subject_vehicle,X_Exclude,flag_lencnt_out_of_range,flag_lencnt_out_of_range,1,,,,,,audit_only_family
1678,9168,2013,side_impactor,impactor_vehicle,X_Exclude,flag_crhdst_lt_dpdmax,flag_crhdst_lt_dpdmax,1,,,,,,not_subject_vehicle
1678,9168,2013,side_impactor,impactor_vehicle,X_Exclude,flag_lencnt_out_of_range,flag_lencnt_out_of_range,1,,,,,,not_subject_vehicle
1678,9168,2013,side_impactor,impactor_vehicle,X_Exclude,flag_pdof_family_mismatch,flag_pdof_family_mismatch,1,,,,,,not_subject_vehicle
1685,9199,2021,side_impactor,impactor_vehicle,X_Exclude,flag_crhdst_lt_dpdmax,flag_crhdst_lt_dpdmax,1,,,,,,not_subject_vehicle
1685,9199,2021,side_impactor,impactor_vehicle,X_Exclude,flag_pdof_family_mismatch,flag_pdof_family_mismatch,1,,,,,,not_subject_vehicle
1685,9199,2022,side_impactor,subject_vehicle,A_ProfileValid,flag_side_imppnt_mismatch,flag_side_imppnt_mismatch,1,,10LPAW3,297.0,136.0,124.0,flag_side_imppnt_mismatch
1688,9249,2025,side_impactor,impactor_vehicle,X_Exclude,flag_crhdst_lt_dpdmax,flag_crhdst_lt_dpdmax,1,,,,,,not_subject_vehicle
1688,9249,2025,side_impactor,impactor_vehicle,X_Exclude,flag_pdof_family_mismatch,flag_pdof_family_mismatch,1,,,,,,not_subject_vehicle
1701,9254,2040,side_impactor,impactor_vehicle,X_Exclude,flag_crhdst_lt_dpdmax,flag_crhdst_lt_dpdmax,1,,,,,,not_subject_vehicle
1701,9254,2040,side_impactor,impactor_vehicle,X_Exclude,flag_lencnt_out_of_range,flag_lencnt_out_of_range,1,,,,,,not_subject_vehicle
1701,9254,2040,side_impactor,impactor_vehicle,X_Exclude,flag_pdof_family_mismatch,flag_pdof_family_mismatch,1,,,,,,not_subject_vehicle
1701,9254,2041,side_impactor,subject_vehicle,A_ProfileValid,flag_side_imppnt_mismatch,flag_side_imppnt_mismatch,1,,10LPEW2,297.0,236.0,240.0,flag_side_imppnt_mismatch
1703,9255,2043,side_impactor,impactor_vehicle,X_Exclude,flag_crhdst_lt_dpdmax,flag_crhdst_lt_dpdmax,1,,,,,,not_subject_vehicle
1703,9255,2043,side_impactor,impactor_vehicle,X_Exclude,flag_lencnt_out_of_range,flag_lencnt_out_of_range,1,,,,,,not_subject_vehicle
1703,9255,2043,side_impactor,impactor_vehicle,X_Exclude,flag_pdof_family_mismatch,flag_pdof_family_mismatch,1,,,,,,not_subject_vehicle
1695,9256,2033,static_airbag,subject_vehicle,X_Exclude,flag_lencnt_out_of_range,flag_lencnt_out_of_range,1,,,,,,audit_only_family
1696,9257,2034,static_airbag,subject_vehicle,X_Exclude,flag_lencnt_out_of_range,flag_lencnt_out_of_range,1,,,,,,audit_only_family
1698,9258,2037,static_airbag,subject_vehicle,X_Exclude,flag_lencnt_out_of_range,flag_lencnt_out_of_range,1,,,,,,audit_only_family
1702,9259,2042,static_airbag,subject_vehicle,X_Exclude,flag_lencnt_out_of_range,flag_lencnt_out_of_range,1,,,,,,audit_only_family
1691,9288,2029,static_airbag,subject_vehicle,X_Exclude,flag_lencnt_out_of_range,flag_lencnt_out_of_range,1,,,,,,audit_only_family
1692,9291,2030,static_airbag,subject_vehicle,X_Exclude,flag_lencnt_out_of_range,flag_lencnt_out_of_range,1,,,,,,audit_only_family
